Date;ALV.DE;KNEBV.HE;KER.PA;FP.PA;VOW3.DE;SAN.PA;SU.PA;ENEL.MI;ISP.MI;INGA.AS;BAYN.DE;IBE.MC;MC.PA;CRH.L;SIE.DE;DAI.DE;LIN.DE;ENGI.PA;AI.PA;ENI.MI;PHIA.AS;MUV2.DE;BAS.DE;BMW.DE;OR.PA;RI.PA
2008-10-14;84.4000015258789;9.25;46.27701950073242;38.099998474121094;76.53961181640625;42.29999923706055;27.012500762939453;4.919853210449219;3.2646279335021973;11.502814292907715;43.3001823425293;6.489999771118164;59.5;1313.107666015625;52.56986618041992;28.0;0.4699999988079071;31.815000534057617;46.04212188720703;16.049999237060547;15.378055572509766;100.5;30.110000610351562;22.5;68.0;45.96514129638672
2008-10-15;85.5999984741211;8.994999885559082;46.25843048095703;39.0;78.52765655517578;42.494998931884766;27.357500076293945;4.928461074829102;3.1968588829040527;10.427783966064453;44.32364273071289;6.389999866485596;56.75;1289.9637451171875;51.5233154296875;28.100000381469727;0.4699999988079071;30.05500030517578;45.35557556152344;15.920000076293945;14.701773643493652;98.5999984741211;29.299999237060547;22.229999542236328;65.2300033569336;47.84675216674805
2008-10-16;72.75;8.289999961853027;39.901031494140625;34.77000045776367;85.48580169677734;39.599998474121094;22.5;4.317245960235596;2.8767049312591553;8.623270988464355;39.85585021972656;5.860000133514404;50.63999938964844;1134.7734375;41.94929885864258;23.5;0.4699999988079071;26.954999923706055;41.481712341308594;14.300000190734863;12.388694763183594;87.5999984741211;25.0;19.309999465942383;59.57500076293945;42.43770217895508
2008-10-17;75.33999633789062;8.75;39.50136947631836;35.0;80.96300506591797;42.005001068115234;23.024999618530273;4.558289051055908;2.8042619228363037;8.43130111694336;39.11777877807617;5.480000019073486;53.525001525878906;1205.8199462890625;43.800148010253906;25.200000762939453;0.4699999988079071;28.0;42.45716857910156;14.420000076293945;13.4766263961792;93.93000030517578;25.450000762939453;20.649999618530273;63.529998779296875;46.4320068359375
2008-10-20;74.9000015258789;8.6850004196167;40.89088821411133;37.25;78.26921081542969;45.619998931884766;23.5;4.609941005706787;2.9351279735565186;6.757327079772949;40.347896575927734;6.099999904632568;56.26499938964844;1113.1544189453125;45.88356018066406;27.200000762939453;0.4699999988079071;30.610000610351562;40.88214874267578;16.200000762939453;13.996088981628418;97.4000015258789;25.25;21.450000762939453;63.5;45.045555114746094
2008-10-21;74.0999984741211;8.414999961853027;42.484886169433594;40.084999084472656;73.06053924560547;47.0;23.760000228881836;4.803636074066162;2.879041910171509;7.601993083953857;42.197994232177734;6.230000019073486;57.29999923706055;1144.8204345703125;48.35458755493164;27.270000457763672;0.4699999988079071;33.349998474121094;41.93526840209961;16.760000228881836;14.598861694335938;96.88999938964844;25.440000534057617;20.979999542236328;66.75499725341797;45.93212890625
2008-10-22;70.66999816894531;8.385000228881836;41.45320510864258;37.95000076293945;67.59342193603516;45.400001525878906;23.299999237060547;4.45498514175415;2.820620059967041;6.910902976989746;42.070064544677734;5.829999923706055;53.89500045776367;1203.4876708984375;46.968875885009766;25.434999465942383;0.4699999988079071;31.0;39.794857025146484;15.869999885559082;14.035293579101562;90.0;24.399999618530273;20.5;62.935001373291016;45.33793640136719
2008-10-23;68.4000015258789;8.369999885559082;39.28759765625;36.630001068115234;60.73468017578125;45.86000061035156;22.065000534057617;4.446375846862793;2.813610076904297;6.580715179443359;40.5250358581543;5.519999980926514;50.88999938964844;1142.488037109375;44.67227554321289;24.020000457763672;0.4699999988079071;31.399999618530273;37.3406867980957;16.0;13.682451248168945;86.5;24.030000686645508;20.139999389648438;61.915000915527344;40.24484634399414
2008-10-24;60.0;7.775000095367432;36.564327239990234;35.68000030517578;49.50224304199219;42.54999923706055;21.174999237060547;4.386115074157715;2.5612258911132812;5.908822059631348;40.44630432128906;5.53000020980835;47.935001373291016;1115.4866943359375;39.536415100097656;22.5;0.4699999988079071;31.114999771118164;36.967899322509766;15.529999732971191;13.231596946716309;88.0;22.549999237060547;18.334999084472656;60.79999923706055;38.198177337646484
2008-10-27;56.0;7.320000171661377;34.18495178222656;34.790000915527344;55.6651725769043;42.279998779296875;20.295000076293945;4.188116073608398;2.2971580028533936;5.187016010284424;37.897499084472656;5.300000190734863;45.95500183105469;1111.62939453125;36.65839767456055;20.899999618530273;0.4699999988079071;29.780000686645508;36.967899322509766;14.680000305175781;12.83954906463623;84.41999816894531;21.0;17.280000686645508;60.095001220703125;37.06637954711914
2008-10-28;56.099998474121094;7.599999904632568;35.425758361816406;36.595001220703125;38.269805908203125;44.75;20.782499313354492;4.304333209991455;2.299494981765747;5.144783020019531;37.887657165527344;5.110000133514404;47.68000030517578;1161.0570068359375;36.24171447753906;21.5;0.4699999988079071;31.770000457763672;37.40281677246094;15.8100004196167;13.202193260192871;88.0;21.450000762939453;17.674999237060547;58.290000915527344;39.61764144897461
2008-10-29;56.84000015258789;8.375;37.65177917480469;39.54999923706055;42.99140548706055;49.0;21.94499969482422;4.510941028594971;2.1686289310455322;4.979689121246338;41.331993103027344;4.989999771118164;50.689998626708984;1194.248046875;39.78836441040039;22.94499969482422;0.4699999988079071;34.04999923706055;39.14248275756836;16.209999084472656;13.427619934082031;97.0;23.75;18.5;60.5;43.48933029174805
2008-10-30;63.20000076293945;8.850000381469727;41.824981689453125;43.900001525878906;41.231990814208984;49.86000061035156;23.950000762939453;4.640070915222168;2.460740089416504;5.140944004058838;43.60525131225586;5.25;52.0;1235.1536865234375;45.05988693237305;24.790000915527344;0.4699999988079071;36.13999938964844;41.19280242919922;18.15999984741211;14.500849723815918;95.69999694824219;25.459999084472656;19.0;62.935001373291016;47.724143981933594
2008-10-31;61.5;9.100000381469727;44.02776336669922;41.435001373291016;42.146488189697266;47.380001068115234;23.1200008392334;4.485115051269531;2.5659000873565674;5.509524822235107;39.43268966674805;5.369999885559082;51.70000076293945;1267.537353515625;42.68576431274414;25.510000228881836;0.4699999988079071;33.25;40.75477981567383;17.760000228881836;14.049995422363281;93.68000030517578;24.5;20.0;53.7400016784668;50.270687103271484
2008-11-03;59.29999923706055;8.789999961853027;46.47684860229492;43.20000076293945;47.91181182861328;49.02000045776367;23.625;4.549680233001709;2.7084500789642334;5.759085178375244;43.49700164794922;5.630000114440918;52.220001220703125;1343.2486572265625;46.513431549072266;27.559999465942383;0.4699999988079071;34.86000061035156;42.02845764160156;18.68000030517578;14.358733177185059;105.0;27.049999237060547;20.719999313354492;59.099998474121094;48.6248664855957
2008-11-04;62.5;8.75;44.01382064819336;43.040000915527344;40.257850646972656;49.59000015258789;24.27750015258789;4.6142449378967285;2.7435030937194824;6.027842998504639;43.398590087890625;5.820000171661377;53.92499923706055;1362.535400390625;47.0948486328125;26.3700008392334;0.4699999988079071;35.0;43.17788314819336;18.549999237060547;14.843891143798828;98.5;26.920000076293945;19.700000762939453;60.0;50.90731430053711
2008-11-05;69.4000015258789;9.520000457763672;47.35517501831055;44.0;40.754859924316406;49.03499984741211;25.14749526977539;4.993025779724121;2.991213083267212;7.256447792053223;43.3001823425293;6.190000057220459;56.89500045776367;1376.439697265625;48.81972122192383;27.899999618530273;0.4699999988079071;35.46500015258789;44.42361068725586;19.469999313354492;15.681892395019531;102.0;28.979999542236328;23.0;60.970001220703125;51.72316360473633
2008-11-06;65.0;8.699999809265137;44.50178146362305;41.099998474121094;39.8602409362793;45.79499053955078;24.924999237060547;4.734766006469727;2.8042619228363037;6.4962477684021;41.794517517089844;6.25;52.400001525878906;1331.5870361328125;45.71882629394531;26.299999237060547;0.4699999988079071;35.5099983215332;43.112648010253906;18.1200008392334;14.858592987060547;99.0;26.799999237060547;21.764999389648438;60.400001525878906;48.58713912963867
2008-11-07;62.54999923706055;8.395000457763672;42.86595916748047;40.220001220703125;38.07100296020508;45.16999816894531;23.395000457763672;4.622854232788086;2.8182830810546875;6.2274909019470215;40.977718353271484;5.760000228881836;50.209999084472656;1234.346435546875;42.608238220214844;25.125;0.4699999988079071;34.22999954223633;41.77372741699219;17.290000915527344;14.701773643493652;97.0999984741211;25.540000915527344;21.260000228881836;60.20500183105469;46.77154541015625
2008-11-10;66.80999755859375;8.550000190734863;44.74343490600586;42.45000076293945;36.67937469482422;48.0;24.4950008392334;4.829462051391602;2.9304540157318115;6.8264360427856445;43.182090759277344;5.880000114440918;51.0;1311.5826416015625;43.81952667236328;26.209999084472656;0.4699999988079071;36.3650016784668;43.76190948486328;18.229999542236328;14.858592987060547;105.9800033569336;26.90999984741211;22.3799991607666;63.540000915527344;49.51615524291992
2008-11-11;62.75;8.09000015258789;41.72274398803711;41.900001525878906;35.90403747558594;47.06999969482422;24.6299991607666;4.704636096954346;2.7785561084747314;6.4117817878723145;42.119266510009766;5.860000133514404;48.97999954223633;1238.2037353515625;41.958988189697266;24.959999084472656;0.4699999988079071;34.60499954223633;43.553775787353516;18.049999237060547;13.780463218688965;106.5;26.600000381469727;21.875;62.0;47.27142333984375
2008-11-12;60.25;8.21500015258789;39.55713653564453;41.20000076293945;33.05119705200195;48.66999816894531;24.295000076293945;4.6874189376831055;2.4397079944610596;6.288920879364014;40.603759765625;5.900000095367432;45.38999938964844;1335.4444580078125;41.08686447143555;24.110000610351562;0.4699999988079071;34.599998474121094;43.5009651184082;17.600000381469727;14.094100952148438;107.0;26.510000228881836;21.6299991607666;60.900001525878906;46.16791915893555
2008-11-13;55.0;7.760000228881836;36.685157775878906;38.75;28.508520126342773;47.220001220703125;22.547500610351562;4.364593982696533;2.19199800491333;5.759085178375244;39.285072326660156;5.550000190734863;43.01499938964844;1316.15771484375;36.8231315612793;22.5;0.4699999988079071;32.040000915527344;41.49724578857422;16.510000228881836;13.03557300567627;107.80000305175781;25.280000686645508;20.625;59.994998931884766;42.546165466308594
2008-11-14;56.25;8.029999732971191;36.169315338134766;40.79999923706055;33.79671096801758;48.849998474121094;24.672500610351562;4.485115051269531;2.334547996520996;6.096951961517334;41.01708221435547;5.590000152587891;44.584999084472656;1389.5367431640625;42.6179313659668;23.809999465942383;0.4699999988079071;35.22999954223633;43.60037612915039;17.8799991607666;13.4766263961792;106.5;26.700000762939453;22.649999618530273;62.599998474121094;44.800331115722656
2008-11-17;56.33000183105469;7.664999961853027;33.924705505371094;40.334999084472656;35.098880767822266;48.68000030517578;24.0;4.510941028594971;2.2247140407562256;5.824355125427246;39.068572998046875;5.789999961853027;41.15999984741211;1370.9676513671875;41.66828155517578;23.600000381469727;0.4699999988079071;34.72999954223633;42.24592208862305;18.0;13.368812561035156;105.19999694824219;25.8799991607666;21.8799991607666;62.23500061035156;43.621376037597656
2008-11-18;53.54999923706055;7.425000190734863;31.963579177856445;39.14500045776367;31.758968353271484;46.470001220703125;23.3700008392334;4.489418983459473;2.0704801082611084;5.732210159301758;39.255550384521484;5.630000114440918;41.40999984741211;1357.8707275390625;41.24190902709961;22.649999618530273;0.4699999988079071;34.470001220703125;42.36396408081055;17.600000381469727;13.231596946716309;101.5;25.850000381469727;21.829999923706055;60.290000915527344;43.57893371582031
2008-11-19;53.5;7.309999942779541;30.904014587402344;40.369998931884766;32.534305572509766;47.04499053955078;23.059999465942383;4.498027801513672;2.1008589267730713;5.390503883361816;39.2653923034668;5.739999771118164;41.20000076293945;1303.0606689453125;41.522926330566406;23.030000686645508;0.4699999988079071;36.38499069213867;41.82963943481445;17.649999618530273;13.329607963562012;101.5;25.399999618530273;21.80500030517578;62.54999923706055;43.81943893432617
2008-11-20;49.79999923706055;7.215000152587891;29.93739128112793;38.20000076293945;33.428924560546875;43.56999969482422;21.247499465942383;4.424853801727295;1.9209189414978027;4.6072678565979;36.372154235839844;5.550000190734863;38.4900016784668;1226.6317138671875;38.567386627197266;20.889999389648438;0.4699999988079071;34.54999923706055;37.39970779418945;17.020000457763672;12.51611042022705;93.25;21.290000915527344;18.3700008392334;60.494998931884766;41.42851638793945
2008-11-21;49.61000061035156;7.380000114440918;30.216224670410156;37.314998626708984;32.16651916503906;44.029998779296875;21.725000381469727;4.476506233215332;2.037764072418213;4.380743980407715;37.45465850830078;5.300000190734863;40.029998779296875;1204.2950439453125;39.536415100097656;20.84000015258789;0.4699999988079071;33.595001220703125;37.868797302246094;16.850000381469727;12.315185546875;100.97000122070312;22.760000228881836;18.75;60.875;40.54194259643555
2008-11-24;47.95000076293945;7.199999809265137;29.983863830566406;38.20000076293945;33.438865661621094;40.18000030517578;21.46500015258789;4.241919994354248;2.0471110343933105;4.27708101272583;36.903564453125;5.119999885559082;40.20000076293945;1181.061279296875;39.23601531982422;20.700000762939453;0.4699999988079071;31.729999542236328;39.763790130615234;16.59000015258789;12.427900314331055;102.4000015258789;22.100000381469727;18.309999465942383;61.959999084472656;38.81123352050781
2008-11-25;55.66999816894531;7.400000095367432;33.41815948486328;40.88999938964844;34.860313415527344;44.1150016784668;22.13249969482422;4.355985164642334;2.187324047088623;4.837632179260254;39.46221160888672;5.699999809265137;43.790000915527344;1265.2049560546875;44.57537078857422;23.450000762939453;0.4699999988079071;32.89500045776367;39.14869689941406;17.8700008392334;13.094380378723145;108.0;24.100000381469727;19.809999465942383;64.87999725341797;41.28704071044922
2008-11-26;54.470001220703125;7.460000038146973;33.23691940307617;41.11000061035156;33.29970169067383;43.185001373291016;23.155000686645508;4.351681232452393;2.1686289310455322;4.799238204956055;41.145015716552734;5.840000152587891;45.0;1304.585693359375;45.54439926147461;24.200000762939453;0.4699999988079071;32.2400016784668;39.38479232788086;18.049999237060547;12.966964721679688;104.43000030517578;25.0;19.280000686645508;65.70999908447266;42.432987213134766
2008-11-27;55.400001525878906;7.534999847412109;32.80937576293945;41.994998931884766;33.79671096801758;42.66999816894531;24.21500015258789;4.3086371421813965;2.322864055633545;4.622625827789307;40.9383544921875;5.78000020980835;43.619998931884766;1333.91943359375;46.00953674316406;25.229999542236328;0.4699999988079071;31.5;40.276363372802734;18.389999389648438;12.761139869689941;107.33000183105469;24.860000610351562;19.760000228881836;65.0;42.44241714477539
2008-11-28;65.0;7.78000020980835;35.1051025390625;41.834999084472656;33.29970169067383;41.584999084472656;25.0575008392334;4.295723915100098;2.271451950073242;4.995047092437744;40.82026290893555;5.78000020980835;44.650001525878906;1313.8253173828125;47.34679412841797;25.395000457763672;0.4699999988079071;31.299999237060547;40.53731918334961;18.229999542236328;12.545514106750488;106.44999694824219;25.149999618530273;20.1299991607666;64.30999755859375;43.0601921081543
2008-12-01;64.87000274658203;7.820000171661377;34.226776123046875;41.20500183105469;32.30567932128906;42.97999954223633;24.844999313354492;4.153680801391602;2.1662919521331787;5.137104034423828;40.36758041381836;5.820000171661377;44.91999816894531;1330.869384765625;46.02891540527344;24.219999313354492;0.4699999988079071;31.399999618530273;41.534523010253906;17.729999542236328;12.741537094116211;107.75;24.860000610351562;19.850000381469727;63.4900016784668;42.84798049926758
2008-12-02;59.02000045776367;7.190000057220459;33.20903396606445;37.79999923706055;29.820627212524414;42.66999816894531;22.649999618530273;3.7189440727233887;1.9770050048828125;4.357707977294922;37.84829330444336;5.309999942779541;42.02000045776367;1266.012451171875;42.85049819946289;22.299999237060547;0.4699999988079071;28.735000610351562;38.02412414550781;16.34000015258789;11.751618385314941;104.44999694824219;22.75;18.565000534057617;60.630001068115234;40.287288665771484
2008-12-03;62.790000915527344;7.550000190734863;33.4413948059082;39.2599983215332;29.820627212524414;42.525001525878906;23.267499923706055;3.8308560848236084;2.093848943710327;4.5611958503723145;39.24570846557617;5.659999847412109;42.904998779296875;1343.2486572265625;45.05988693237305;23.280000686645508;0.4699999988079071;30.46500015258789;39.51526641845703;17.09000015258789;12.231876373291016;107.0;23.260000228881836;19.450000762939453;61.119998931884766;41.81993103027344
2008-12-04;63.5;7.574999809265137;34.528846740722656;38.27000045776367;30.794769287109375;44.209999084472656;23.760000228881836;3.8911170959472656;2.1686289310455322;4.576552867889404;39.639347076416016;5.769999980926514;44.18000030517578;1350.156005859375;46.513431549072266;23.579999923706055;0.4699999988079071;30.565000534057617;38.987152099609375;16.690000534057617;12.026050567626953;111.04000091552734;23.200000762939453;19.979999542236328;62.78499984741211;42.003849029541016
2008-12-05;66.0;7.300000190734863;32.586307525634766;38.06999969482422;30.784828186035156;43.54999923706055;23.5625;3.693118095397949;2.0751540660858154;4.872186183929443;39.422847747802734;5.690000057220459;43.15999984741211;1345.491455078125;45.786659240722656;23.709999084472656;0.4699999988079071;28.850000381469727;39.4655647277832;16.510000228881836;12.418098449707031;112.0;23.209999084472656;20.5;62.59000015258789;42.31980895996094
2008-12-08;69.0;7.355000019073486;32.62348556518555;38.70000076293945;30.516443252563477;46.06999969482422;24.174999237060547;;;4.956653118133545;38.87175369262695;5.300000190734863;44.439998626708984;1404.9659423828125;46.513431549072266;24.110000610351562;0.4699999988079071;29.43000030517578;38.80076217651367;;12.751338958740234;116.19999694824219;24.239999771118164;20.729999542236328;64.19999694824219;42.44241714477539
2008-12-09;73.0;7.199999809265137;33.845703125;39.22499084472656;30.81464958190918;44.5;25.84000015258789;3.626400947570801;2.271451950073242;5.22157096862793;38.47811508178711;5.679999828338623;45.58000183105469;1458.96875;47.162681579589844;24.524999618530273;0.4699999988079071;30.0;39.86009216308594;17.239999771118164;12.888554573059082;115.86000061035156;24.5;20.799999237060547;61.95500183105469;41.58414077758789
2008-12-10;74.9000015258789;7.244999885559082;38.10720443725586;40.5099983215332;30.35740089416504;45.79999923706055;26.99250030517578;3.6995739936828613;2.2527570724487305;5.494166851043701;40.249488830566406;5.710000038146973;48.69499969482422;1549.302001953125;47.8313102722168;25.80500030517578;0.4699999988079071;29.549999237060547;40.06201934814453;17.899999618530273;13.52563190460205;119.9000015258789;25.940000534057617;22.110000610351562;62.20500183105469;44.94180679321289
2008-12-11;74.9000015258789;7.389999866485596;37.78654861450195;40.48500061035156;30.81464958190918;44.529998779296875;27.19499969482422;3.7705960273742676;2.2784628868103027;5.643904209136963;40.347896575927734;5.829999923706055;48.220001220703125;1561.681396484375;48.12202072143555;25.5;0.4699999988079071;30.40999984741211;39.38167953491211;17.860000610351562;13.515830993652344;116.29000091552734;25.959999084472656;22.204999923706055;61.685001373291016;45.85667419433594
2008-12-12;69.69999694824219;7.260000228881836;36.42955780029297;39.77000045776367;33.349403381347656;43.150001525878906;25.827499389648438;3.701725959777832;2.0868380069732666;5.386664867401123;37.897499084472656;5.840000152587891;46.849998474121094;1524.633056640625;45.35059356689453;23.610000610351562;0.4699999988079071;29.040000915527344;38.44040298461914;17.420000076293945;13.422719955444336;118.72000122070312;24.5;21.139999389648438;59.564998626708984;44.56454086303711
2008-12-15;74.5;7.75;38.004966735839844;40.630001068115234;35.287742614746094;44.81999969482422;27.25;3.72324800491333;2.112544059753418;5.762925148010254;39.609825134277344;5.690000057220459;47.29999923706055;1534.6800537109375;47.25958251953125;24.665000915527344;0.4699999988079071;30.270000457763672;39.33198165893555;18.15999984741211;13.70205307006836;120.51000213623047;25.780000686645508;22.295000076293945;62.10499954223633;46.21508026123047
2008-12-16;71.05999755859375;7.5;37.047637939453125;40.369998931884766;33.29970169067383;43.36000061035156;26.049999237060547;3.66513991355896;2.0658059120178223;5.382824897766113;39.20634841918945;5.75;46.9900016784668;1506.8714599609375;45.932010650634766;23.950000762939453;0.4699999988079071;30.899999618530273;40.05269241333008;17.700000762939453;13.432520866394043;119.98999786376953;25.5;21.829999923706055;60.81999969482422;45.271915435791016
2008-12-17;75.19000244140625;7.53000020980835;39.96609115600586;41.5;32.8126335144043;45.869998931884766;27.094999313354492;3.7275519371032715;2.182650089263916;5.666940212249756;39.75743865966797;5.900000095367432;47.994998931884766;1574.0606689453125;47.482460021972656;24.399999618530273;0.4699999988079071;31.0;40.57149124145508;18.110000610351562;13.809865951538086;116.31999969482422;26.5;22.399999618530273;61.415000915527344;47.129947662353516
2008-12-18;73.4000015258789;7.159999847412109;42.94496154785156;41.56999969482422;36.21218490600586;46.244998931884766;26.350000381469727;3.7813570499420166;2.175640106201172;5.390503883361816;39.403167724609375;5.940000057220459;47.44499969482422;1582.4930419921875;48.228614807128906;24.864999771118164;0.4699999988079071;31.96500015258789;40.27326583862305;18.1299991607666;13.72165584564209;112.36000061035156;26.670000076293945;22.15999984741211;62.28499984741211;48.1249885559082
2008-12-19;72.4000015258789;6.985000133514404;42.13634490966797;39.439998626708984;39.114723205566406;45.13499069213867;27.200000762939453;3.815790891647339;2.215367078781128;5.428897857666016;39.05873107910156;6.099999904632568;46.20500183105469;1469.8231201171875;48.68405532836914;25.149999618530273;0.4699999988079071;33.13999938964844;40.16143035888672;17.549999237060547;13.432520866394043;106.58999633789062;26.399999618530273;21.71500015258789;61.75;48.42208480834961
2008-12-22;70.0999984741211;7.215000152587891;43.65134048461914;39.0;38.269805908203125;46.5099983215332;26.822500228881836;3.8308560848236084;2.392970085144043;5.37514591217041;40.33805465698242;6.21999979019165;46.939998626708984;1397.968994140625;50.49614334106445;25.93000030517578;0.4699999988079071;32.81999969482422;40.10551071166992;16.68000030517578;13.564837455749512;105.0;26.420000076293945;21.670000076293945;63.17499923706055;48.44566345214844
2008-12-23;72.1500015258789;7.260000228881836;42.85666275024414;38.720001220703125;38.269805908203125;46.08000183105469;25.549999237060547;3.768444061279297;2.322864055633545;5.37514591217041;38.78318786621094;6.150000095367432;45.29499816894531;1376.439697265625;49.89534378051758;24.649999618530273;0.4699999988079071;32.2599983215332;40.07444763183594;16.59000015258789;13.241397857666016;106.0;26.350000381469727;21.030000686645508;62.18000030517578;49.38411331176758
2008-12-24;;;41.797096252441406;38.0;;44.0099983215332;25.520000457763672;;;5.428897857666016;;;44.66999816894531;;;;;33.2599983215332;39.91911697387695;;13.800065040588379;;;;60.64500045776367;49.332237243652344
2008-12-29;73.1500015258789;7.255000114440918;41.806392669677734;38.5099983215332;38.349327087402344;43.93000030517578;25.065000534057617;3.813638925552368;2.348568916320801;5.412772178649902;39.235870361328125;6.170000076293945;46.19499969482422;1398.7763671875;49.905033111572266;25.5;0.4699999988079071;33.02000045776367;39.912906646728516;16.299999237060547;13.613842964172363;107.98999786376953;26.770000457763672;21.649999618530273;62.27000045776367;51.119537353515625
2008-12-30;75.0;7.375;42.01087188720703;38.779998779296875;37.921897888183594;44.630001068115234;26.457500457763672;3.8222479820251465;2.357917070388794;5.5172038078308105;40.15107727050781;6.300000190734863;46.30500030517578;1424.252685546875;50.87406539916992;26.25;0.4699999988079071;34.13999938964844;41.14619827270508;16.440000534057617;13.692252159118652;108.02999877929688;27.299999237060547;21.68000030517578;62.20000076293945;49.84626388549805
2008-12-31;;;43.40503692626953;39.529998779296875;;46.47499084472656;26.850000381469727;;;5.835873126983643;;;47.29999923706055;;;;;35.48500061035156;41.47860336303711;;13.780463218688965;;;;63.0;50.082054138183594
2009-01-02;77.01000213623047;8.0;43.84652328491211;38.33000183105469;39.26382827758789;45.654998779296875;27.030000686645508;3.9083340167999268;2.3953070640563965;5.713013172149658;41.80435562133789;6.400000095367432;47.79499816894531;1420.3953857421875;52.57955551147461;27.299999237060547;0.4699999988079071;35.20000076293945;40.72682189941406;16.899999618530273;13.907877922058105;111.8499984741211;27.899999618530273;21.6200008392334;63.630001068115234;50.402732849121094
2009-01-05;77.5999984741211;8.15999984741211;46.47220230102539;41.68000030517578;41.58983612060547;47.08000183105469;28.0;4.119246959686279;2.402318000793457;5.943376064300537;42.660518646240234;6.619999885559082;49.02000045776367;1443.5394287109375;54.67266082763672;27.899999618530273;0.4699999988079071;35.52000045776367;42.1247673034668;17.600000381469727;14.789984703063965;114.0;28.049999237060547;22.559999465942383;65.24500274658203;50.270687103271484
2009-01-06;76.2300033569336;;45.73329544067383;42.0;41.748878479003906;45.98500061035156;27.895000457763672;4.132160186767578;2.4163389205932617;5.797479152679443;42.42433547973633;6.78000020980835;48.875;1478.25537109375;53.58734893798828;26.6299991607666;0.4699999988079071;35.939998626708984;41.997398376464844;17.700000762939453;14.765481948852539;110.80000305175781;27.770000457763672;21.899999618530273;64.2699966430664;51.37419128417969
2009-01-07;72.0;8.114999771118164;47.82454299926758;41.5;43.91584777832031;46.72999954223633;28.52750015258789;4.071898937225342;2.5144879817962646;6.258205890655518;43.50684356689453;6.71999979019165;49.005001068115234;1543.919677734375;54.04279327392578;27.5;0.4699999988079071;34.0;42.16514587402344;17.729999542236328;14.755681037902832;109.88999938964844;27.530000686645508;21.625;64.0;51.4826545715332
2009-01-08;69.5;7.949999809265137;44.31589126586914;39.779998779296875;39.76083755493164;46.75;27.832500457763672;3.9599859714508057;2.5098140239715576;6.119987964630127;42.995113372802734;6.519999980926514;48.60499954223633;1519.250732421875;52.42451095581055;27.350000381469727;0.4699999988079071;33.35499954223633;41.6681022644043;17.25;14.40773868560791;108.0;26.010000228881836;21.905000686645508;62.16999816894531;49.44541931152344
2009-01-09;68.5;8.005000114440918;43.34926986694336;40.79999923706055;40.4566535949707;46.814998626708984;28.322500228881836;3.9772040843963623;2.584594964981079;6.166060924530029;43.79222869873047;6.460000038146973;47.20000076293945;1543.919677734375;51.84309387207031;27.350000381469727;0.4699999988079071;34.21500015258789;42.127872467041016;17.899999618530273;14.339130401611328;113.0;26.790000915527344;22.03499984741211;62.31999969482422;49.31337356567383
2009-01-12;70.9000015258789;8.085000038146973;42.2014045715332;39.904998779296875;40.95366287231445;46.939998626708984;27.350000381469727;3.824399948120117;2.4490549564361572;6.511606216430664;43.182090759277344;6.260000228881836;45.95500183105469;1518.443359375;49.207332611083984;27.0;0.4699999988079071;33.29999923706055;41.55937576293945;17.450000762939453;14.334230422973633;113.48999786376953;25.760000228881836;22.299999237060547;60.45000076293945;50.31312942504883
2009-01-13;71.80999755859375;8.020000457763672;42.46165084838867;39.32500076293945;39.06502151489258;47.154998779296875;27.045000076293945;3.7878129482269287;2.4560658931732178;6.4962477684021;42.90654373168945;6.170000076293945;45.029998779296875;1466.683349609375;48.131710052490234;26.90999984741211;0.4699999988079071;32.845001220703125;40.385101318359375;17.0;14.133304595947266;116.0;25.299999237060547;22.145000457763672;60.2599983215332;50.17637252807617
2009-01-14;72.19999694824219;7.949999809265137;42.522064208984375;39.26499938964844;38.766815185546875;47.40999984741211;26.48749542236328;3.7878129482269287;2.4116649627685547;6.288153171539307;43.644615173339844;6.210000038146973;45.810001373291016;1443.5394287109375;46.513431549072266;26.6200008392334;0.4699999988079071;33.01499938964844;40.09929656982422;17.149999618530273;14.358733177185059;114.9000015258789;25.84000015258789;21.450000762939453;60.0;47.84675216674805
2009-01-15;66.5;7.639999866485596;39.10635757446289;37.59000015258789;38.200225830078125;48.75;24.610000610351562;3.654378890991211;2.299494981765747;5.547918796539307;43.15256881713867;5.940000057220459;41.22999954223633;1350.96337890625;41.367881774902344;24.6299991607666;0.4699999988079071;31.19499969482422;38.850467681884766;16.3799991607666;13.128684043884277;113.36000061035156;24.25;20.350000381469727;57.5;46.01701354980469
2009-01-16;65.5999984741211;7.650000095367432;39.022708892822266;37.5;38.766815185546875;48.55500030517578;24.24250030517578;3.744770050048828;2.348568916320801;5.367467880249023;42.552268981933594;6.050000190734863;41.630001068115234;1377.9647216796875;43.121826171875;24.450000762939453;0.4699999988079071;31.989999771118164;38.52117156982422;16.639999389648438;13.26099967956543;109.0;23.649999618530273;20.09000015258789;57.93000030517578;46.21508026123047
2009-01-19;67.19999694824219;7.644999980926514;39.882442474365234;37.75;38.617713928222656;49.244998931884766;23.825000762939453;3.744770050048828;2.3322110176086426;5.317554950714111;43.24113464355469;6.019999980926514;39.75;1428.1099853515625;42.69545364379883;24.200000762939453;0.4699999988079071;31.78499984741211;38.73863220214844;16.940000534057617;13.427619934082031;114.23999786376953;24.100000381469727;19.65999984741211;54.39500045776367;47.318580627441406
