Dates;date;Entreprises;NUMBER_EMPLOYEES_CSR;yearly_return;SP 500;AUDIT_COMMITTEE_MEETINGS;SAY_PAY_SUPPORT_LEVEL;TOT_OTHER_COMP_AW_TO_CEO_&_EQUIV;TOTAL_EXEC_PAY_AS_PCT_OPEX;TOT_SALARIES_PAID_TO_CEO_&_EQUIV;TOT_SALARIES_&_BNS_PD_TO_EXECS;TOT_N_EQTY_INCENT_GIVEN_TO_EXECS;SAY_PAY_NUMBER_OF_VOTES_FOR;TOT_EXEC_PAY_AS_PCT_SG&A_NET_R&D;TOT_OPTION_AWARDS_GIVEN_TO_EXECS;TOT_EXEC_PAY_AS_PCT_TOT_PSNL_EXP;TOT_N_EQT_INCENT_GVN_TO_CEO_&_EQ;PCT_BOD_COMP_PD_IN_STK_AWD;NUM_EXECUTIVE_CHANGES;AVERAGE_BOD_TOTAL_COMPENSATION;ESG_DISCLOSURE_SCORE;CFO_TENURE_AS_OF_FY_END;CHG_OF_CTRL_BFIT_GOLD_CHUTE_AGR;CLAWBACK_PROVISION_FOR_EXEC_COMP;GENDER_PAY_GAP_BREAKOUT;BLANK_CHECK_PREFERRED_AUTHORIZED
2005-12-31;2005-12-31;SAN FP Equity;97181.0;27.9248;-30.3;8.0;91.94062648164243;321664.63644556125;0.3213855368385467;1406786.4444144932;40509163.413293794;1006208.2300346765;2184.817930841915;0.9612348957816145;2129171.6552743157;1.6797474314807055;625869.3184373374;3.4003275795543084;0.944017386441097;-150244.10182124237;43.8017;4.120312558510272;0;0;0;0
2006-12-31;2006-12-31;SAN FP Equity;100289.0;-3.487056;13.62;7.0;91.6973694356991;248696.6255147909;1.945899008340583;1372007.5711218053;90143396.49912581;881899.1254071165;1882.8402403789205;-0.7830004441366882;924265.1150758917;5.866516566246857;115507.951938238;2.8602628768457197;0.8612261954598508;-516943.2237574795;50.0;4.540282542161048;0;0;0;0
2007-12-31;2007-12-31;SAN FP Equity;99495.0;-7.634486999999999;3.53;7.0;90.26099595474257;302962.91759312176;0.023499999999999965;1355036.0;2660181.9999999963;1184780.3682157088;1950.9419726334058;0.03320000000000001;1286414.745469323;0.05269999999999986;480474.60699607024;2.1036281591254653;1.0;414770.8125;53.71899999999999;4.336057907559487;0;0;0;0
2008-12-31;2008-12-31;SAN FP Equity;98213.0;-24.76953;-38.49;7.0;91.48194439290025;254211.72040994067;0.02190000000000003;100000.0;2309999.9999999963;893302.2727291624;1351.0353441670222;0.031000000000000028;1252116.1667501074;0.05030000000000001;415295.2643544906;2.15554861814941;1.0;383577.6667;54.1322;4.634745794296683;0;0;0;0
2009-12-31;2009-12-31;SAN FP Equity;104867.0;27.956979999999998;23.45;8.0;90.26330337699434;2.9103830456733704e-11;0.04620000000000002;1200000.0;3475000.0000000037;1.1641532182693481e-10;2303.7781112947127;0.06280000000000008;1237500.0;0.11029999999999995;0.0;3.1161343434765696;0.0;358099.7333;56.6116;4.4718813369332695;0;0;0;0
2010-12-31;2010-12-31;SAN FP Equity;101575.0;-8.701032000000001;12.78;7.0;91.58587282733896;2.9103830456733704e-11;0.029100000000000015;1200000.0;4039748.0;1.1641532182693481e-10;1546.486923934159;0.03860000000000008;2499750.0;0.07279999999999998;0.0;0.0;0.0;367593.8536;57.0248;4.878646291959523;0;0;0;0
2011-12-31;2011-12-31;SAN FP Equity;113719.0;24.11709;-30.0;7.0;91.81092218940466;2.9103830456733704e-11;0.032299999999999995;1200000.0;4300000.0;1.1641532182693481e-10;2583.285076982285;0.04349999999999987;0.0;0.07199999999999995;0.0;0.0;1.0;388598.3077;60.7438;5.207485689481633;0;0;0;0
2012-12-31;2012-12-31;SAN FP Equity;111974.0;31.78663;13.41;8.0;89.18475606852834;2.9103830456733704e-11;0.023900000000000032;1250000.0;3530000.0;1.1641532182693481e-10;2299.4839404110758;0.032299999999999995;0.0;0.05469999999999997;0.0;0.0;0.0;375961.3571;59.0909;3.926569893496498;0;0;0;0
2013-12-31;2013-12-31;SAN FP Equity;112128.0;11.62765;29.6;8.0;93.21585027957411;3976.0;0.0262;1260000.0;3528000.0;1.1641532182693481e-10;2330.2994017036676;0.035699999999999954;0.0;0.057600000000000096;0.0;0.0;0.0;379298.8571;58.6777;5.214280957042446;0;0;0;0
2014-12-31;2014-12-31;SAN FP Equity;113496.0;1.6813310000000001;11.39;6.0;90.2530957003268;3424.0;0.028699999999999948;1740870.0;3441869.9999999963;1.1641532182693481e-10;1514.114971074772;0.04049999999999998;0.0;0.05569999999999997;0.0;0.0;2.0;360174.9375;62.8099;3.6916780869504526;0;0;0;0
2015-12-31;2015-12-31;SAN FP Equity;115631.0;7.215103999999999;-0.73;6.0;91.61276376769837;2008350.9999999998;0.021700000000000053;1595455.0;1595454.9999999963;1.1641532182693481e-10;1429.164276039377;0.029900000000000038;0.0;0.04600000000000004;0.0;0.0;2.0;385324.9286;59.9174;4.6350609646883125;0;0;0;0
2016-12-31;2016-12-31;SAN FP Equity;113816.0;1.909066;9.54;7.0;90.86675903605756;2000313.0;0.029100000000000015;1200000.0;2691299.9999999963;1.1641532182693481e-10;1610.1083868832468;0.040999999999999925;0.0;0.06010000000000004;0.0;0.0;0.0;147240.0;61.9835;4.093187225796086;0;0;0;0
2017-12-31;2017-12-31;SAN FP Equity;106566.0;-3.519458;19.42;7.0;88.794;318.0;0.01870000000000005;1200000.0;3154800.0000000037;1.1641532182693481e-10;829.4470000000001;0.02629999999999999;0.0;0.0393;0.0;0.0;0.0;101089.28570000001;60.7438;4.925670990738842;0;0;0;0
2018-12-31;2018-12-31;SAN FP Equity;104226.0;10.30848;-6.24;6.0;86.6;322.0;0.01759999999999995;1200000.0;2992800.0000000037;1.1641532182693481e-10;827.3510000000001;0.025000000000000022;0.0;0.0393;0.0;0.0;0.0;108600.0;62.8099;4.267121539884327;0;0;1;0
2019-12-31;2019-12-31;SAN FP Equity;100409.0;23.4066;28.88;6.0;91.552;77722.0;0.015199999999999991;1233333.0;3089133.0;1.1641532182693481e-10;853.8229999999999;0.020399999999999974;0.0;0.03880000000000006;0.0;0.0;2.0;122833.33329999997;59.5041;4.345056108517249;0;0;1;0
2005-12-31;2005-12-31;SU FP Equity;88670.0;51.87316;-30.3;4.0;92.33283576297346;274226.5368285317;0.5691950564672495;1403263.0538418363;83356105.26075266;752598.2228835636;1823.5239108279607;0.9819586763835428;1543192.9925536115;1.1491203678762605;505152.6364638036;2.3006397432566805;1.065934859413657;-7510.317335058062;29.7521;4.514506578049797;0;0;0;0
2006-12-31;2006-12-31;SU FP Equity;105000.0;14.379729999999999;13.62;4.0;93.32104584222307;385374.4489667737;1.2121593711295;1419433.3683899483;78211070.87952091;1105107.5555968895;1886.4717634323047;2.397188878341173;1887480.5521236002;1.2650778263670612;600016.4053572372;3.5629500953024285;0.8993756628216154;-216903.0791426525;39.2562;4.368058945678676;0;0;0;0
2007-12-31;2007-12-31;SU FP Equity;119340.0;14.61462;3.53;4.0;91.46886780639814;476135.9514338164;0.07669999999999999;700000.0000000001;2528990.9999999963;873924.3653317324;1953.9063682503615;0.08440000000000014;1759927.569135963;0.07589999999999997;757092.7507929516;2.8019502152356828;0.0;48970.8333;39.2562;3.90010237318309;0;0;0;0
2008-12-31;2008-12-31;SU FP Equity;126481.0;-40.436040000000006;-38.49;4.0;91.99036456696659;268288.2565949016;0.0857;765000.0;2807527.0000000037;940975.2496275799;2481.939394327204;0.09350000000000003;864782.1228879977;0.08450000000000002;-62222.715189729584;3.3689683792082286;0.0;52273.076899999985;41.7355;5.209413249356601;0;0;0;0
2009-12-31;2009-12-31;SU FP Equity;104853.0;63.89017;23.45;4.0;90.57847961470186;434614.2241953919;0.07950000000000002;765000.0;2543789.0;860200.8457191726;1399.7628863706655;0.08700000000000008;1141944.2813854371;0.08450000000000002;432416.59407837666;3.109100089629437;2.0;57420.8333;55.7851;0.5;0;0;0;0
2010-12-31;2010-12-31;SU FP Equity;118819.0;40.446059999999996;12.78;5.0;93.45857758220136;264203.48710288823;0.07440000000000002;850000.0;2813500.0;1011923.0199175935;1999.2415417376787;0.0817;2115613.4824688286;0.07940000000000003;419848.94105183607;3.345730166743885;0.0;57420.8333;65.2893;0.5;0;0;0;0
2011-12-31;2011-12-31;SU FP Equity;140489.0;-25.40863;-30.0;6.0;91.24390265530064;290152.89332147624;0.08960000000000001;900000.0;3578449.9999999963;850937.4063161192;1600.3990862737983;0.10399999999999987;1171593.7182934643;0.09179999999999999;553950.3624812814;2.22679267297325;0.0;52500.0;69.0083;0.5;0;0;0;0
2012-12-31;2012-12-31;SU FP Equity;152384.0;39.991820000000004;13.41;5.0;91.18470519572745;570071.5677094901;0.06479999999999997;900000.0;3114050.0000000037;1254929.1779396986;2314.9566670823747;0.07430000000000003;1605174.3626910436;0.06700000000000017;824013.178017067;3.909276252565772;0.0;53736.6667;59.5041;0.5;0;0;0;0
2013-12-31;2013-12-31;SU FP Equity;163033.0;19.43429;29.6;8.0;91.80483208834421;468084.813329195;0.08499999999999996;934028.0;3658428.0;889787.9156409627;1802.2575045226708;0.10560000000000003;1851209.8445601203;0.08050000000000002;657119.4082264988;2.954986692099786;1.0;82857.1429;62.3967;0.7499999999999996;1;0;0;0
2014-12-31;2014-12-31;SU FP Equity;185965.0;-1.7720349999999998;11.39;5.0;94.72270229107791;2.9103830456733704e-11;0.07440000000000002;950000.0;3638271.9999999963;1156473.699351083;2116.867563830874;0.0867;2554135.863529665;0.07740000000000014;224516.19625222415;2.306;0.0;84501.0;59.9174;1.75;1;0;0;0
2015-12-31;2015-12-31;SU FP Equity;181361.0;-10.79062;-0.73;5.0;90.11000506290993;2.9103830456733704e-11;0.10299999999999998;950000.0;7052000.0;1120577.015150628;1974.9226516176807;0.11739999999999995;1093000.7770693793;0.11329999999999996;842375.1949943632;2.306;0.0;133213.68750000003;59.0909;2.75;1;0;0;0
2016-12-31;2016-12-31;SU FP Equity;161768.0;30.464609999999997;9.54;5.0;91.876;2829694.0;0.1508;950000.0;3935960.0;993913.7148833346;359.203;0.18600000000000017;2023250.1560681062;0.15370000000000006;480013.5457780282;2.306;0.0;136151.8235;61.9835;3.75;1;0;0;0
2017-12-31;2017-12-31;SU FP Equity;153124.0;10.2725;19.42;5.0;88.676;13089.0;0.17769999999999997;950000.0;4359160.0;1186145.1416384466;365.4359999999999;0.2188;1719199.1565544168;0.17979999999999996;392167.98813319806;2.306;0.0;120017.0;61.9835;4.75;1;0;0;0
2018-12-31;2018-12-31;SU FP Equity;152058.0;-13.19369;-6.24;5.0;86.522;3289026.0;0.15959999999999996;1000000.0;3726493.5978999995;915772.8385733153;333.086;0.19840000000000002;1708673.8467584373;0.16889999999999994;662187.1102505219;2.306;0.0;124751.5625;63.2231;5.75;1;0;1;0
2019-12-31;2019-12-31;SU FP Equity;146406.0;57.98648000000001;28.88;5.0;89.238;5501056.0;0.1992;1000000.0;4295580.000000004;1448177.8773890533;360.83000000000015;0.2449;1504802.253036358;0.19930000000000003;1061547.3743331558;2.306;0.0;121017.6429;59.0909;6.75;1;0;1;0
2005-12-31;2005-12-31;PHIA NA Equity;;37.13755;-30.3;6.775213422153907;93.51333571212133;240483.2334824937;1.6392489735739981;1165220.589335509;86128925.88374111;1074209.0316859363;1831.6312003941994;2.197861367266364;2035988.621997921;2.418778093676018;203710.21121449478;2.9367734654861453;1.049877803785283;-925751.7972653306;52.624220895948284;4.526948468146749;0;0;0;0
2006-12-31;2006-12-31;PHIA NA Equity;;10.55515;13.62;7.917517117127738;92.75438724703767;225643.22144542297;2.0961823610605554;1373488.135701743;49432318.24160285;1006597.8466069968;1709.5387086519745;0.9657283041778885;1380500.1510128288;0.9278674583342583;419408.4961224176;2.0446903081530383;1.2200118024163105;96817.52063111984;54.838253121258276;4.69412876318463;0;0;0;0
2007-12-31;2007-12-31;PHIA NA Equity;123801.0;5.4935849999999995;3.53;10.0;92.46752366170021;321592.0122242194;1.3709888237072188;1087500.0;7153617.0;979234.6426704039;1748.895471209726;1.3307221929970128;1533044.7016068504;1.8793433066408838;397620.18311008747;2.5574161647827425;1.0;-188985.33155215142;56.578190424847264;2.5833;0;0;0;0
2008-12-31;2008-12-31;PHIA NA Equity;121398.0;-51.7885;-38.49;9.0;90.5134710767849;324346.0;1.1492825402104012;1100000.0;5848904.000000004;917003.9167003749;1385.2305245633934;2.0355085494661402;1802470.0;-1.2137041810213023;554174.6683654764;2.819618683960817;2.0;77386.36359999998;37.6033;3.5833;0;0;0;0
2009-12-31;2009-12-31;PHIA NA Equity;115924.0;59.09336999999999;23.45;4.0;91.33386178700518;329117.0;3.0079233834640124;1100000.0;5160720.000000004;1760531.7037487074;2891.8389777033567;-2.384465099645596;1637948.0;-8.281283784007748;1225492.6496666975;6.573431937654886;0.0;72318.18180000002;49.5868;4.5833;0;0;0;0
2010-12-31;2010-12-31;PHIA NA Equity;119001.0;14.065660000000001;12.78;5.0;91.69220322144587;321778.0;1.6749775886149083;1100000.0;7173549.0;1.1641532182693481e-10;2416.5567320111118;-1.3931842564133232;1500079.0;-3.2755310873788717;0.0;0.0;2.0;86333.3333;55.7851;5.5833;0;0;0;0
2011-12-31;2011-12-31;PHIA NA Equity;121888.0;-26.583579999999998;-30.0;5.0;90.87184529856788;145388.0;0.31809062035557706;1100000.0;4455495.0;1.1641532182693481e-10;1826.527435758485;1.495368051872406;1839376.0;-0.1233583182747735;0.0;0.0;7.0;88250.0;64.876;0.8332999999999999;0;1;0;1
2012-12-31;2012-12-31;PHIA NA Equity;118087.0;28.65966;13.41;5.0;90.84749986246055;47154.0;0.10889999999999994;1100000.0;5070993.0;1.1641532182693481e-10;1904.4544236456204;0.13829999999999998;346285.0;0.14029999999999998;0.0;0.0;1.0;88833.3333;64.4628;1.8333;0;1;0;1
2013-12-31;2013-12-31;PHIA NA Equity;116681.0;38.839909999999996;29.6;4.0;90.85148978300168;75906.0;0.19089999999999996;1100000.0;4515978.0;1.1641532182693481e-10;2185.4133196577095;0.24419999999999997;1121522.0;0.24970000000000003;0.0;0.0;3.0;93375.0;50.8264;2.8333;0;1;0;1
2014-12-31;2014-12-31;PHIA NA Equity;113678.0;-6.144101999999999;11.39;4.0;91.95213271786423;86554.0;0.08299999999999996;1137500.0;2389029.9999999963;1.1641532182693481e-10;2021.8241723270717;0.10509999999999997;170258.0;0.10630000000000006;0.0;0.0;0.0;90740.88890000002;53.71899999999999;2.8333;1;1;0;1
2015-12-31;2015-12-31;PHIA NA Equity;112959.0;0.7071093;-0.73;5.0;90.65004356969393;78035.0;0.09999999999999998;1168750.0;2993282.0;1.1641532182693481e-10;2097.14419172476;0.13080000000000003;29758.0;0.1179;0.0;0.0;0.0;122875.0;54.5455;2.8333;1;1;0;1
2016-12-31;2016-12-31;PHIA NA Equity;114731.0;27.453909999999997;9.54;6.0;90.15124854935489;126703.0;0.1518;1197500.0;5064044.0;1.1641532182693481e-10;1842.641515900247;0.20440000000000003;29758.0;0.18600000000000005;0.0;0.0;1.0;135904.85710000002;53.71899999999999;1.0833;1;1;0;1
2017-12-31;2017-12-31;PHIA NA Equity;73951.0;11.459439999999999;19.42;5.0;90.37659598765114;84053.0;0.1259;1205000.0;3876893.0;1.1641532182693481e-10;2415.6155138887657;0.16989999999999994;29758.0;0.14739999999999986;0.0;0.0;0.0;135785.7143;57.0248;2.0833;1;1;0;1
2018-12-31;2018-12-31;PHIA NA Equity;77400.0;0.28966559999999997;-6.24;5.0;91.77765551912279;39042.0;0.16800000000000004;1205000.0;5668897.0;923214.0;1836.4009143979852;0.22520000000000007;29758.0;0.1996;537181.0;0.0;0.0;120930.55560000005;59.0909;3.0833;1;1;0;1
2019-12-31;2019-12-31;PHIA NA Equity;80495.0;44.05025;28.88;5.0;89.80839065046267;52712.99999999997;0.1473;1295000.0;5541283.0;960076.0;2001.922549225232;0.19779999999999998;29758.0;0.1725;559052.0;0.0;0.0;150761.8571;58.6777;4.0833;1;1;0;1
2005-12-31;2005-12-31;DAI GR Equity;;27.923070000000003;-30.3;9.989874050847407;90.29323672542586;201218.71229176637;1.5977603734081258;1318630.1974733372;171536234.9592076;1228742.20649744;2295.907267028335;-0.6636988341572818;-62207.95896214689;3.1551999715076255;-10825.743276126916;3.3829534346302124;1.5361500684544451;230336.1588268862;57.233256656176806;5.473755396788742;0;0;0;0
2006-12-31;2006-12-31;DAI GR Equity;360385.0;12.495619999999999;13.62;8.0;91.22923666500438;279607.73634717055;1.4650961772298314;1381446.2219973463;107221008.46209192;974750.2356529918;2315.220435197541;-0.8770939875017671;970239.1317261418;3.134603355633178;276481.36104794004;2.776388629694515;1.1999388444799208;-25862.475570627954;51.2397;4.9613783417306125;0;0;0;0
2007-12-31;2007-12-31;DAI GR Equity;272382.0;44.30014;3.53;8.0;92.13308345224803;687620.8037971294;0.20399999999999996;1500000.0;19017000.0;743303.7563394641;1741.0169290693827;0.251;1714320.4784673715;0.16899999999999993;684035.7071291561;3.7467194168467626;5.0;103653.25;57.0248;3.083;0;0;0;0
2008-12-31;2008-12-31;DAI GR Equity;273216.0;-58.09681;-38.49;6.0;90.69153485612667;278289.4247405639;0.14;1530000.0;6317890.0;1049720.1390546758;1811.0087815307056;0.17399999999999993;1012170.4524601097;0.14400000000000002;624640.7610977046;2.117236916274784;1.0;127726.381;61.9835;4.083;0;0;0;0
2009-12-31;2009-12-31;DAI GR Equity;256407.0;42.87405;23.45;7.0;93.03641263062147;433380.24856522155;0.09899999999999998;1530000.0;5282000.0;1082198.797406389;1813.7584621112967;0.14;2316782.902054695;0.10099999999999998;234331.77393871307;4.492713187486032;2.0;123738.19000000003;65.2893;5.083;0;0;0;0
2010-12-31;2010-12-31;DAI GR Equity;260100.0;36.26108;12.78;7.0;92.3823828263904;383687.3256321075;0.201;1530000.0;17831000.0;983495.4355650063;2247.5189506538172;0.2849999999999999;2271121.4584543123;0.20099999999999996;413826.42848675937;3.153694279465056;1.0;127341.571;67.3554;6.082999999999998;0;0;0;0
2011-12-31;2011-12-31;DAI GR Equity;271370.0;-30.661509999999996;-30.0;7.0;92.2877751762258;271674.3754353861;0.21399999999999997;2008000.0;19282000.0;1466168.6854648243;2941.9970631262577;0.31000000000000005;2202606.1362580396;0.22399999999999998;365160.8824260525;2.8257538941153584;1.0;141199.71399999998;72.314;7.082999999999998;0;0;0;0
2012-12-31;2012-12-31;DAI GR Equity;275087.0;28.10037;13.41;6.0;92.53295356738086;487605.67741869844;0.185;2008000.0;15834000.0;970358.203386621;2299.67557110009;0.264;2356463.2511705304;0.19499999999999995;535775.0125520658;4.2829358107438225;1.0;141562.571;66.5289;8.083;0;0;0;0
2013-12-31;2013-12-31;DAI GR Equity;274616.0;60.3571;29.6;6.0;91.0814748765605;252351.29881319165;0.21299999999999997;2008000.0;13882000.0;993934.7828090107;2252.5174306325916;0.30099999999999993;1306813.1844948698;0.21399999999999997;394547.12775947707;1.9618383440931655;2.0;119093.36000000002;66.5289;9.083;0;0;0;0
2014-12-31;2014-12-31;DAI GR Equity;279972.0;13.34521;11.39;6.0;91.76054588090447;320080.1406665776;0.184;2008000.0;13412000.0;911282.3942847039;1898.8958352276363;0.255;1787676.4448060556;0.19299999999999995;513800.83755606576;2.604088238927557;2.0;148454.792;63.2231;10.083;0;0;0;0
2015-12-31;2015-12-31;DAI GR Equity;284015.0;15.62236;-0.73;6.0;92.39725750134032;148000.0;0.17300000000000004;2008000.0;11500000.0;1391058.9494586294;2452.3342243129778;0.253;1656743.9131774544;0.17200000000000004;149227.53530943533;1.7619283002772952;1.0;167547.19;58.6777;11.083;0;0;0;0
2016-12-31;2016-12-31;DAI GR Equity;282488.0;-3.862875;9.54;6.0;91.33178293738138;618000.0;0.15300000000000002;2008000.0;15335000.0;918465.7766467053;2000.8527108163391;0.23299999999999998;1460892.2714940563;0.16100000000000003;118814.12738339708;2.661756424910773;2.0;168007.952;58.6777;12.083;0;0;0;0
2017-12-31;2017-12-31;DAI GR Equity;290000.0;4.788683;19.42;6.0;93.7488207324064;167000.0;0.14;2008000.0;15566000.0;923254.9183041673;2193.603597870028;0.22199999999999998;1828206.8230923093;0.15000000000000013;451108.6127674128;0.0;4.0;200399.896;57.8512;13.083;0;0;0;0
2018-12-31;2018-12-31;DAI GR Equity;298000.0;-31.51857;-6.24;6.0;97.868;195000.0;0.14200000000000002;2048000.0;16012000.0;1741075.1042475977;549.954;0.22199999999999998;680036.9883420613;0.15900000000000014;1227450.7987035476;0.0;0.0;183520.957;57.8512;14.083;0;0;0;0
2019-12-31;2019-12-31;DAI GR Equity;298655.0;14.88805;28.88;6.0;97.868;155000.0;0.129;2144000.0;15659000.0;892906.7064185725;549.954;0.19699999999999995;1108624.6234353408;0.15800000000000003;61456.82375591248;0.0;5.0;232100.8;57.8512;0.6670000000000003;0;0;0;0
2005-12-31;2005-12-31;INGA NA Equity;;38.33494;-30.3;7.411557747137559;92.04234929800562;301183.0682456325;0.7402035487706455;1371298.5631103828;87424376.25134966;953230.7200904539;1776.6474383512361;1.8832133914715432;1649349.1509305753;1.7420359521481017;438153.6158640357;2.573920397038923;1.1491126845185082;-306262.9269925439;55.55739397398426;4.618933892678816;0;0;0;0
2006-12-31;2006-12-31;INGA NA Equity;119801.0;19.07013;13.62;7.36159834450151;92.02259191674413;237922.01826237864;1.4858470269287931;1302699.5549193018;49185482.572368465;938176.2566567279;1855.470477317087;1.827809468998655;1522030.2509245542;1.510775733236016;431856.40204257297;2.070490150414512;1.0871493304513848;-232160.4494494113;53.77584158519357;4.5091245102032165;0;0;0;0
2007-12-31;2007-12-31;INGA NA Equity;124634.0;-16.90496;3.53;8.33873844296469;90.58529089821586;286236.42378302995;0.031000000000000028;1923000.0;14527000.0;1117568.8835025756;1940.0107272773528;2.893379865023835;1091121.799712719;0.24109999999999998;622851.1610098754;2.2177924419959334;2.0;51769.23080000002;57.33076749669721;1.9167;0;0;0;0
2008-12-31;2008-12-31;INGA NA Equity;124661.0;-70.69017;-38.49;5.0;89.66125037642792;404691.16426255007;0.014000000000000012;2018000.0;6173000.0;1330092.5341176046;2413.0979566691585;-0.68916208586755;1391335.4560267015;0.10359999999999991;987814.2970232726;3.7645670761454353;0.0;65733.3333;49.1228;2.9167;0;0;0;0
2009-12-31;2009-12-31;INGA NA Equity;107173.0;22.589389999999998;23.45;7.0;91.64010646408992;343987.9192752923;0.02729999999999999;1572000.0;3925999.9999999963;981866.3727175599;2051.0445413884763;1.7931949156581148;1662325.0286313877;0.05710000000000015;465307.9072645992;2.768579196962631;6.0;66352.9412;51.7544;0.7499999999999996;0;0;0;0
2010-12-31;2010-12-31;INGA NA Equity;107106.0;5.507246;12.78;5.0;90.67957815033259;268234.2115953917;0.02729999999999999;1353000.0;3820999.9999999963;1009283.3768936048;2248.7695491132135;0.414680758192537;1753041.8959349033;0.05710000000000015;638406.1424767233;2.4945901647487747;0.0;72142.85709999996;56.1404;1.75;0;0;0;0
2011-12-31;2011-12-31;INGA NA Equity;104419.0;-23.62637;-30.0;5.0;93.55355309035258;193216.77213250368;0.02729999999999999;1353000.0;2666000.0;898308.5635773505;1923.6495592931083;0.6721365624847498;1640572.8892059557;0.05710000000000015;500733.4968190298;2.5499348617492332;1.0;68916.6667;57.8947;2.75;0;1;0;0
2012-12-31;2012-12-31;INGA NA Equity;84718.0;26.9964;13.41;5.0;90.50874705703768;213488.43592119397;0.02729999999999999;1353000.0;2572000.0;1014391.228448557;1929.6073102998612;0.938743295859549;647378.3913710668;0.05710000000000015;194726.52235301287;3.0022151147264795;1.0;67166.6667;49.1228;3.75;0;1;0;0
2013-12-31;2013-12-31;INGA NA Equity;55194.0;43.039229999999996;29.6;5.0;91.58494320361608;29000.0;0.04630000000000001;1809000.0;3308999.9999999963;987549.3906479853;1557.7030416369555;0.6350930787834177;1028403.147784682;0.08309999999999995;374723.62008974416;1.1526074647318352;2.0;61533.3333;53.0702;4.75;0;1;0;0
2014-12-31;2014-12-31;INGA NA Equity;55192.0;7.227722999999999;11.39;5.0;98.827;45000.0;0.04720000000000002;1270000.0;2814000.0;1001633.7491318001;3805.24;2.1391498657500705;1235688.0586542836;0.08370000000000011;417629.934546613;1.6810614064354803;0.0;86571.42859999998;51.7544;5.75;0;1;0;0
2015-12-31;2015-12-31;INGA NA Equity;54873.0;17.82372;-0.73;5.0;99.53;473000.0;0.0706;1630000.0;4625000.0;1218186.635530499;3845.66;3.2426232230566603;536324.953009381;0.13229999999999997;552985.0653538045;1.9291677840129238;0.0;93857.1429;53.0702;6.75;0;1;0;0
2016-12-31;2016-12-31;INGA NA Equity;54737.0;13.987810000000001;9.54;6.0;99.53;553000.0;0.06489999999999996;1663000.0;4821000.0;882722.1550278302;3845.66;0.965838965943866;1040884.1363615657;0.13669999999999993;523611.58485608967;1.4615778736266036;0.0;120875.0;54.386;7.75;0;1;0;0
2017-12-31;2017-12-31;INGA NA Equity;54302.0;19.55866;19.42;5.0;99.53;624000.0;0.07669999999999999;1713000.0;4964000.0;682512.9970796106;3845.66;0.23162540507733398;1769221.5709357387;0.14500000000000002;424159.96967583266;0.0;4.0;108375.0;55.7018;0.6667000000000005;0;1;0;0
2018-12-31;2018-12-31;INGA NA Equity;54804.0;-35.5064;-6.24;5.0;99.53;561000.0;0.06159999999999999;1750000.0;4157200.0000000037;1235338.247903936;3845.66;2.7280173452271725;310675.0865440818;0.12150000000000005;659062.0099756417;0.0;0.0;102555.55560000002;58.3333;1.6667;1;1;0;0
2019-12-31;2019-12-31;INGA NA Equity;56196.0;21.19165;28.88;5.0;93.425;561000.0;0.0474;1750000.0;3784700.0;2157293.604115084;2143.97;0.1942477964460898;1687677.3616379336;0.08530000000000004;1047378.8382762426;0.0;1.0;119166.66670000003;57.0175;0.9167000000000001;1;1;0;0
2005-12-31;2005-12-31;RI FP Equity;17602.0;34.16022;-30.3;6.0;90.81777646775798;242747.6665501607;1.0113539465197356;1294582.1981966023;24254204.57281011;918000.1864934036;1845.4413625052732;1.6595607316601222;1531976.321329819;4.0145451238426215;190651.73448561097;1.8937570144828726;0.7947968454193186;-687721.3339574495;46.6942;4.462352657123934;0;0;0;0
2006-12-31;2006-12-31;RI FP Equity;17684.0;19.938670000000002;13.62;7.0;90.46939084200233;201111.74243935494;0.3925790156066057;1460649.1094831359;99984100.49450523;1092143.0784082953;1646.3030483067785;2.8804406596256964;205986.00948179304;1.1357320548573389;365164.036286631;2.5243657809576847;1.6645484428539863;785894.7891316602;49.1736;4.607267165077621;1;0;0;0
2007-12-31;2007-12-31;RI FP Equity;17625.0;10.79485;3.53;6.0;89.84141790013057;271573.9508347001;0.23909999999999998;1055000.0;4144069.9999999963;1256318.8207181962;2245.2280819106827;-0.2968334470039382;121346.61044039577;0.6839;-272834.33756180934;3.3410894476987907;0.0;207718.7273;50.8264;5.708695299207534;1;0;0;0
2008-12-31;2008-12-31;RI FP Equity;18975.0;-31.3292;-38.49;5.0;92.07139387650766;289769.3744833175;0.267;1100000.0;4213451.0;944907.5989629243;1746.0716499008427;1.1597798150636176;1528420.229429193;0.802;441658.9659043591;2.2775410429012304;0.0;59604.0;50.8264;4.552739126697481;1;0;0;0
2009-12-31;2009-12-31;RI FP Equity;18177.0;23.67851;23.45;4.0;89.33174753044752;178952.1171778028;0.23019999999999996;1366139.0;4039590.0;1242837.0689328029;1397.2381321026273;4.9226602395548325;501195.3948611147;0.7179;172159.72035504936;2.957999860023517;2.0;49446.428599999985;54.5455;4.6889494046513756;1;0;0;0
2010-12-31;2010-12-31;RI FP Equity;17926.0;19.97762;12.78;4.0;91.51323735557644;412428.1413475286;0.1437;970000.0;2730279.0;911875.3023345297;2237.6320981176195;-1.3790847965575055;757626.6723155095;0.46020000000000005;279373.21880868345;3.3356825131611534;0.0;42528.0;56.6116;4.620353898671167;0;0;0;0
