,AUDIT_COMMITTEE_MEETINGS,SAY_PAY_SUPPORT_LEVEL,TOT_OTHER_COMP_AW_TO_CEO_&_EQUIV,TOTAL_EXEC_PAY_AS_PCT_OPEX,TOT_SALARIES_PAID_TO_CEO_&_EQUIV,TOT_SALARIES_&_BNS_PD_TO_EXECS,TOT_N_EQTY_INCENT_GIVEN_TO_EXECS,SAY_PAY_NUMBER_OF_VOTES_FOR,TOT_EXEC_PAY_AS_PCT_SG&A_NET_R&D,TOT_OPTION_AWARDS_GIVEN_TO_EXECS,TOT_EXEC_PAY_AS_PCT_TOT_PSNL_EXP,TOT_N_EQT_INCENT_GVN_TO_CEO_&_EQ,PCT_BOD_COMP_PD_IN_STK_AWD,NUM_EXECUTIVE_CHANGES,AVERAGE_BOD_TOTAL_COMPENSATION,ESG_DISCLOSURE_SCORE,CFO_TENURE_AS_OF_FY_END,CHG_OF_CTRL_BFIT_GOLD_CHUTE_AGR,CLAWBACK_PROVISION_FOR_EXEC_COMP,GENDER_PAY_GAP_BREAKOUT,BLANK_CHECK_PREFERRED_AUTHORIZED,Dates,Entreprises
176,4.0,82.70168574731144,0.0,0.06,1151629.0,8908431.0,3265969.265896859,527.3262687350763,0.06,1187383.3161880812,0.15,1633457.6268285976,0.0,0.0,494064.41,57.8947,3.560745106962437,0.0,0.0,0.0,2.0362590859015507e-10,2016-12-31,32
177,4.0,82.574,37807.0,0.05,1139947.0,8896749.0,3446918.6438595224,498.492,0.05,1369423.6647452002,0.14,1717975.6199249837,0.0,0.0,515177.53,57.4163,3.6883620683051492,0.0,0.0,0.0,1.8679052860266586e-10,2017-12-31,32
178,4.0,84.109,41359.0,0.09,1119382.0,15296229.0,3780506.527864202,515.7090000000001,0.09,4367554.33922913,0.22,2386880.0963332844,0.0,0.0,357924.53,59.8086,2.8894304872957437,0.0,0.0,0.0,0.0,2018-12-31,32
179,4.0,82.89299999999999,41694.0,0.08,1138307.0,15530995.0,3760134.302562077,524.368,0.08,2574229.9403187674,0.21,2369626.4317006753,0.0,0.0,66404.13,61.244,2.54622666354514,0.0,0.0,0.0,0.0,2019-12-31,32
180,5.425114993480013,77.77427492373826,214498.75360995505,0.9065908708806398,804333.6944596177,3943133.708852246,1302238.129089445,381.04391817543393,0.9154691876187893,870693.3273313758,2.156512660229132,853589.1764300023,7.767027191480404,0.5756511092381029,67581.78397438045,22.7273,6.438773467378026,0.9819966352055267,0.0,0.0,0.999999917823513,2005-12-31,34
181,7.671083317246862,78.01634386463276,130343.92543213464,0.9583548107592462,1101254.4957534035,9236852.70769535,1366224.293184581,391.96752295586987,1.0483587110397024,934633.8311028621,3.2700071570440428,895530.7352684552,11.681257551903725,2.066735858881011,89128.44173273475,26.4463,1.97284002492839,0.7197100978472027,0.0,0.0,1.0000000276243064,2006-12-31,34
182,3.0,92.18887677390804,34455.94042398874,0.113,2000000.0,7500000.0,905449.4125821834,589.0376056039214,0.12,299937.9741227492,0.316,405250.6282194758,0.4909193955287906,0.0,67500.0,44.2149,3.7569076048086782,0.8249625176472308,0.0,0.0,7.033526269731732e-11,2007-12-31,34
183,4.0,95.36892287230772,53724.896330962256,0.066,2100000.0,4085450.0,1439867.4404367006,428.85259395924413,0.07,482507.8591779918,0.182,1297094.5253325414,0.0,0.0,74642.857,47.5207,2.3739701391585095,0.9999994204732056,0.0,0.0,0.0,2008-12-31,34
184,4.0,91.09237693293089,5215.1708005210685,0.091,2100000.0,6424664.0,1636696.6054178881,2199.4137675359084,0.0969999999999999,299057.43209427857,0.261,1221024.4077332125,0.0,0.0,76538.462,50.4132,3.6922808756438044,0.9999997523145269,0.0,0.0,0.0,2009-12-31,34
185,5.0,96.64823241096333,190791.70922681934,0.06,2100000.0,4677996.0,3086083.1165343584,1697.389060050266,0.064,210472.538495735,0.171,2607076.945357573,0.0,0.0,72142.857,49.5868,4.1667837453413865,0.0,0.0,0.0,0.0,2010-12-31,34
186,4.0,95.55958178934789,110069.84808041296,0.051,2100000.0,3990631.0,1311215.9422928581,429.1064080792288,0.055,449321.64219497365,0.145,1179376.5424894195,0.0,1.0,76653.84599999999,53.71899999999999,2.7823066402331706,0.0,0.0,0.0,0.0,2011-12-31,34
187,4.0,95.62347369599539,179364.36904115378,0.042,2100000.0,3885000.0,1157768.5096964692,429.16271926723584,0.045,398000.5226005873,0.115,1040088.3103236348,0.0,0.0,66812.5,56.6116,2.6554804682003894,0.0,0.0,0.0,0.0,2012-12-31,34
188,4.0,95.62453419222662,179648.94243445003,0.043,2100000.0,3885000.0,1154621.7843717367,429.16356122840057,0.046,397522.7911560223,0.12,1037175.3647783345,0.0,0.0,72916.667,50.0,2.6600589608503036,0.0,0.0,0.0,0.0,2013-12-31,34
189,4.0,95.62066433835925,145936.76718664262,0.043,2100000.0,3937500.0,1282185.0842516408,429.1591731266341,0.046,417815.16069608735,0.116,1152545.3032906717,0.0,0.0,69380.188,49.5868,2.808931785863346,0.0,0.0,0.0,0.0,2014-12-31,34
190,4.0,96.144,53226.25459007209,0.034,2200000.0,3960000.0,1769006.458509881,429.494,0.036,422127.4698685085,0.088,1542575.699080786,0.0,0.0,77813.333,59.9174,2.931157377381358,0.0,0.0,0.0,0.0,2015-12-31,34
191,4.0,95.234,45789.14779214264,0.032,2200000.0,3982000.0,1805059.321114441,428.973,0.034,431308.05201937037,0.085,1574031.669958068,0.0,0.0,73315.625,62.8099,2.91720746820308,0.0,0.0,0.0,0.0,2016-12-31,34
192,4.0,95.805,0.0,0.033,2200000.0,4192100.0,1516989.0390473972,427.845,0.036,665263.5676878294,0.087,1225730.49884868,0.0,0.0,81956.25,59.0909,3.320269603753171,0.0,0.0,0.0,0.0,2017-12-31,34
193,4.0,94.79,0.0,0.034,2200000.0,4238732.0,1567753.2161733469,421.24,0.036,677714.3989316621,0.089,1266748.0662473915,0.0,0.0,77682.05900000001,61.5702,3.3155489362377666,0.0,0.0,0.0,0.0,2018-12-31,34
194,4.0,94.413,0.0,0.029,2200000.0,4245998.0,1574422.7873230493,437.585,0.031,679516.6942155447,0.078,1272137.0944882054,0.0,0.0,83843.125,61.157,3.317157217039168,0.0,0.0,1.0,0.0,2019-12-31,34
195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-12-31,33
196,7.177310497886031,77.90971521830711,258053.33757658565,0.3481720687492383,1573466.7513221258,8220195.836196746,1339001.9848165894,387.13130161686854,0.3486666785047217,945465.8467344176,0.5985527566863983,877687.0957210514,8.905367572630183,1.992372097241345,65888.7428967411,25.0,2.0253228405191694,0.8437566949212404,0.0,0.0,0.999999967446696,2006-12-31,33
197,3.0430435703314127,72.417158251415,36257.60567662987,0.7490000000000001,864000.0,12260672.0,4831627.843203896,175.3483033475532,0.1649171954153537,2533476.428738206,0.285919029643254,2739107.3909742357,0.0,3.0,101000.0,43.4211,8.0,0.0350812790541505,0.0,0.0,0.0,2007-12-31,33
198,6.101781529797642,91.90758104506844,39063.29985608535,0.448,885000.0,6446884.0,912307.1233223343,1453.1259205609113,2.7596836270467504,132164.58485205207,0.9948634698401543,551775.5132521366,0.4975171816725619,0.0,66307.692,46.9298,9.0,0.010590293720835963,0.0,0.0,2.063617927850325e-10,2008-12-31,33
199,9.934746121972273,89.31758918772661,4436996.962168428,0.369,910000.0,11215153.0,6093656.107015173,96.86000018551663,0.4838367638655008,4970993.558038782,1.2301686168131105,2926450.5690296795,0.0,1.0,68977.168,54.386,10.0,0.0,0.0,0.0,0.0,2009-12-31,33
200,5.0,88.02819867585212,3770084.9923042846,0.205,1092000.0,11199530.0,6328806.42536275,80.76837957875074,0.5139347987560325,5548193.439489408,1.2562281825222876,2960149.3320444613,0.0,0.0,85777.778,53.0702,11.0,0.7172690511202793,0.0,0.0,0.0,2010-12-31,33
201,7.0,92.764381843113,48519.348441245864,0.202,1140000.0,9467497.0,5787924.891308214,1838.1253562543554,1.4482053866824092,1456535.362983815,2.9145858294925073,2828527.051868557,4.028430437024492,0.0,77253.424,54.8246,12.0,0.0,0.0,0.0,0.0,2011-12-31,33
202,6.0,95.413,702748.554087996,0.215,1200000.0,12940950.0,5272318.736853797,52.669,0.29584534238862686,925538.0303567377,0.2325004795064786,2772443.6764532123,0.0,0.0,111200.0,58.7719,13.0,0.0,0.0,0.0,0.0,2012-12-31,33
203,9.0,92.434,41122.03992328658,0.426,1200000.0,11406647.0,5283074.001877514,67.8,0.801323318590431,4852391.599517403,2.2518710712015717,2891222.484097341,0.0,2.0,116026.987,59.2105,14.0,0.0,0.0,0.0,0.0,2013-12-31,33
204,6.0,90.191,15520594.539310139,0.363,1230000.0,10992248.0,7609013.082945089,67.278,0.3251237508179465,6392045.817669096,0.3545936675896824,3057525.5931668566,0.37433865916458425,3.0,93857.143,61.8421,15.0,0.0,0.0,0.0,0.0,2014-12-31,33
205,6.0,84.75299999999999,33564.0,0.398,1230000.0,11236506.0,3827083.214423278,43.902,0.49572331483451615,2390470.424335115,1.4467626253289436,2777464.234404589,0.0,1.0,128200.0,61.4035,16.0,0.0,0.0,0.0,0.0,2015-12-31,33
206,6.0,34.294,35783.0,0.343,1260000.0,12691559.0,3910636.0164291468,20.684,0.0747791937237008,2058881.0906166355,0.1860707348119993,2590249.2511357153,0.0,0.0,121916.667,53.9474,17.0,0.0,0.0,0.0,0.0,2016-12-31,33
207,6.0,92.029,139918.0,0.468,1465000.0,11836875.0,3781974.1550711165,59.86199999999999,0.20548014205201154,2378371.4244862474,0.42997657297673164,2739782.2933705132,0.4012969493501026,4.0,121428.571,53.9474,18.0,1.0,1.0,0.0,0.0,2017-12-31,33
208,9.0,92.029,39201.0,0.584,2225000.0,15085000.0,3714500.8211253216,59.86199999999999,0.3005379550202589,8789801.837726135,0.20014102734756586,2269605.020865471,1.4648418566143526,1.0,124500.0,60.9649,19.0,1.0,1.0,0.0,0.0,2018-12-31,33
209,6.0,92.029,40963.0,0.416,2225000.0,16093582.0,3612706.383267877,59.86199999999999,0.29167576705020426,2241643.193884873,0.1679706776619623,2175443.5764123863,0.8321815050281507,2.0,108803.5,60.9649,1.0,1.0,1.0,0.0,0.0,2019-12-31,33
210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-12-31,6
211,5.0,79.19942823134431,38696.594525491586,0.05461745615624405,1495085.30845749,10789331.58941014,1657456.095999185,364.11972759848027,0.08650557844370435,459121.83717271575,0.11631176263680598,1086426.9386291758,5.644223772135608,2.8559610781377978,47044.09458299553,35.5263,2.5602373708957074,0.5418881623140523,0.14113641502032082,0.0,0.9999999716815314,2006-12-31,6
212,6.0,82.15763712666732,2134065.676787693,0.617,1050000.0,22555000.0,4038715.148221433,1563.4164324754863,0.37641265776221045,3724000.0,1.1362495776229642,2084615.8589804568,0.8710790082054948,1.0,122946.538,41.2281,1.25,0.5619604965290236,0.0,0.0,0.0,2007-12-31,6
213,5.0,83.12634701343775,44772.93273807428,1.176,1200000.0,15485000.0,4021075.171425771,521.4954884385411,0.10523517641416225,2932000.0,0.23456602629415035,2258126.8222239306,0.05224486733757749,1.0,90000.0,46.4912,2.25,0.35751509906544676,0.0,0.0,0.0,2008-12-31,6
214,6.0,84.38542283271602,158917.60143134955,1.607,1200000.0,19978000.0,4102966.074138334,3232.2530440833407,0.3545928626323539,3666000.0,0.3216861332865858,2139930.677484842,1.7780962939019114,4.0,121663.636,51.3158,0.333,0.4673467738897559,0.0,0.0,0.0,2009-12-31,6
215,5.0,86.35315607485694,64280.922337505,1.544,1200000.0,15976000.0,4195673.262415344,506.8774613396895,0.5415799770161615,3666000.0,0.4587415086995962,2283187.604158432,0.44063336567899114,2.0,121916.667,53.5088,1.333,0.72209168067447,0.0,0.0,0.0,2010-12-31,6
216,5.0,90.38302733125207,526023.3406755675,1.309,1200000.0,14141000.0,4257267.7273558555,2492.381381120194,0.20170201560170276,3666000.0,0.2938312262265481,2449493.8893693625,0.0,5.0,173472.727,57.4561,2.333,0.0,0.0,0.0,0.0,2011-12-31,6
217,5.0,83.85185872388281,225316.56912475,1.586,1280000.0,19041000.0,4395504.778025945,1949.1306922378249,0.32308006146215834,3666000.0,0.2211534602568683,2296083.856151433,1.864680474563536,6.0,122758.824,57.0175,3.333,0.0,0.0,0.0,0.0,2012-12-31,6
218,5.0,82.97388598861774,141196.97065327555,1.735,1280000.0,19391000.0,4002575.01438193,1615.184889883848,0.3736240726225328,430000.0,0.3206008364284228,2163743.7521856795,0.609713937995265,2.0,168141.667,57.0175,1.0,0.0,0.0,0.0,0.0,2013-12-31,6
219,5.0,82.98008138511919,137292.1736497092,1.043,1280000.0,19387000.0,3946859.0160373007,1621.4278826319112,0.372693231229123,430000.0,0.3180617473961916,2152691.910807242,0.6166633847852776,1.0,156561.538,59.6491,2.0,1.0,1.0,0.0,0.0,2014-12-31,6
220,5.0,89.47074085572113,27000.0,0.889,1441000.0,16003000.0,2920573.101208188,437.30837822912287,0.507814306158319,430000.0,0.36839095396080024,1928047.714081905,0.3773697543147383,7.0,155415.385,58.3333,3.0,1.0,1.0,0.0,0.0,2015-12-31,6
221,7.0,83.97494536129611,30000.0,0.8370000000000001,1125000.0,14252000.0,2474998.6965972376,392.1832444184975,0.12865187318258137,430000.0,0.26547616012390235,1836282.530715366,0.0,3.0,144621.429,57.0175,4.0,1.0,1.0,0.0,0.0,2016-12-31,6
222,5.0,83.90529216001511,32000.0,0.7829999999999999,1125000.0,14250000.0,2471690.607783215,396.6875855478403,0.13002569224600644,430000.0,0.2647755084805308,1834056.003633935,0.0,3.0,136187.5,57.0175,5.0,1.0,1.0,0.0,0.0,2017-12-31,6
223,5.0,85.17599936765328,17000.0,0.8370000000000001,1313000.0,15754000.0,2932543.8554785606,506.1500366453883,0.2862753713379043,430000.0,0.315550071243932,1948541.5395516637,0.0,3.0,191714.286,59.2105,1.0,1.0,1.0,0.0,0.0,2018-12-31,6
224,5.0,82.21151992642427,20000.0,0.973,1706000.0,19220000.0,2882777.485489282,1169.4655552603347,0.4210602917733313,430000.0,0.2740695472309149,1786871.7677330258,0.0,1.0,223750.0,60.5263,2.0,1.0,1.0,1.0,0.0,2019-12-31,6
225,8.0,77.02003829965557,1258008.4953073922,0.22600193801772356,1149993.0539818117,10974916.137051953,1813211.1882931408,786.8195155316037,0.31200021229617503,17304.682627187416,0.24599857802750974,1188521.0625732648,3.631008990110195e-05,1.0000070225470115,145136.88036623306,43.8017,1.583048474245848,0.9999933641205844,0.0,0.0,0.999999903563279,2005-12-31,38
226,7.0,91.94736558955616,166931.2877112787,0.0490054805473928,2758163.4356977856,10761538.599730391,0.0,1580.7265724152817,0.0410067960136886,769879.437157167,0.1400142588582712,0.0,3.236528512531369e-05,4.999883404712594,123809.36620931127,50.0,3.3330669720390906,0.999989633958024,0.9999824596241361,0.0,0.6929702755849336,2006-12-31,38
227,7.0,95.89486656334739,618597.040801118,0.0235,1355036.0,2660182.0,1385115.543700926,3109.074070693446,0.0332,31080.775668649167,0.0527,1119176.4229290194,7.229088824515624,1.0,414770.8125,53.71899999999999,4.309097940574797,0.0,0.0,0.0,1.389069829317052e-10,2007-12-31,38
228,7.0,96.82082753121607,1201520.7076088504,0.0219,100000.0,2310000.0,590667.522774802,2323.1757547944567,0.031,34220.220126959335,0.0503,477260.6648490433,8.034496160845706,1.0,383577.6667,54.1322,7.381468202716346,0.0,0.0,0.0,3.146287491657325e-11,2008-12-31,38
229,8.0,94.44782888046335,0.0,0.0462,1200000.0,3475000.0,0.0,1625.3139253683544,0.0628,1237500.0,0.1103,0.0,0.37409967413034345,0.0,358099.7333,56.6116,2.9482210857975777,0.0,0.0,0.0,8.820484197054943e-11,2009-12-31,38
230,7.0,88.15131006326409,0.0,0.0291,1200000.0,4039748.0,0.0,1332.955676183919,0.0386,2499750.0,0.0728,0.0,0.0,0.0,367593.8536,57.0248,2.510045177267016,0.0,0.0,0.0,1.7111321223390684e-10,2010-12-31,38
231,7.0,92.80838766435419,0.0,0.0323,1200000.0,4300000.0,0.0,741.9858973962273,0.0435,0.0,0.072,0.0,0.0,1.0,388598.3077,60.7438,3.1592096590874323,0.0,0.0,0.0,1.584338490291076e-09,2011-12-31,38
232,8.0,90.94019305801858,0.0,0.0239,1250000.0,3530000.0,0.0,1285.4452347977647,0.0323,0.0,0.0547,0.0,0.0,0.0,375961.3571,59.0909,2.369210119020774,0.0,0.0,0.0,2.188590570111562e-09,2012-12-31,38
233,8.0,90.9688307720806,3976.0,0.0262,1260000.0,3528000.0,0.0,1286.940496537804,0.0357,0.0,0.0576,0.0,0.0,0.0,379298.8571,58.6777,2.3768806555626227,0.0,0.0,0.0,1.9440544926143052e-09,2013-12-31,38
234,6.0,93.731040371734,3424.0,0.0287,1740870.0,3441870.0,0.0,1513.0183856401384,0.0405,0.0,0.0557,0.0,0.0,2.0,360174.9375,62.8099,3.496070040181551,0.0,0.0,0.0,2.1014073229967762e-09,2014-12-31,38
235,6.0,88.20864272402088,2008351.0,0.0217,1595455.0,1595455.0,0.0,1360.4284956170882,0.0299,0.0,0.046,0.0,0.0,2.0,385324.9286,59.9174,4.047414993064616,0.0,0.0,0.0,1.3865120224332975e-10,2015-12-31,38
236,7.0,97.0545315630513,2000313.0,0.0291,1200000.0,2691300.0,0.0,1280.0517825288264,0.0409999999999999,0.0,0.0601,0.0,0.0,0.0,147240.0,61.9835,2.9335818333942627,0.0,0.0,0.0,2.8294821792942933e-10,2016-12-31,38
237,7.0,88.794,318.0,0.0187,1200000.0,3154800.0,0.0,829.447,0.0263,0.0,0.0393,0.0,0.0,0.0,101089.2857,60.7438,2.9483654817817206,0.0,0.0,0.0,1.3051261245116624e-08,2017-12-31,38
238,6.0,86.6,322.0,0.0176,1200000.0,2992800.0,0.0,827.3510000000001,0.025,0.0,0.0393,0.0,0.0,0.0,108600.0,62.8099,3.426510099077574,0.0,0.0,1.0,7.885173637975583e-08,2018-12-31,38
239,6.0,91.552,77722.0,0.0152,1233333.0,3089133.0,0.0,853.823,0.0204,0.0,0.0388,0.0,0.0,2.0,122833.3333,59.5041,3.182142883556477,0.0,0.0,1.0,2.3741802253466055e-08,2019-12-31,38
240,4.0,78.13120318306143,142180.13883008529,0.14400012611938842,1225995.4181964947,13011788.657339277,1444588.2230346333,368.31948424139523,0.2320002985689223,617650.0578908421,0.12800082746853553,946896.6113308434,10.514805677796142,3.9999917149339916,173780.3240381794,29.7521,4.332997247514803,0.9999998309593697,0.0,0.0,1.0000000400535982,2005-12-31,42
241,4.0,81.67797605600015,91661.88068495694,0.11035062949760711,962999.447200871,7770410.401109399,1910968.809036894,197.65061003848584,0.15820047389769673,617649.7474760653,0.10195158820232292,1252599.087257401,13.632565887467779,1.999993303560297,111375.64661195719,39.2562,4.332996974612546,0.9999946138941234,3.7083047590844214e-06,0.0,1.0000000296319755,2006-12-31,42
242,4.0,94.781357430463,343967.2772398535,0.0767,700000.0,2528991.0,626096.9609716968,3056.45469638333,0.0844,41934.73981186405,0.0759,505887.72927548015,3.0602806544161285,0.0,48970.8333,39.2562,3.377476331159442,0.9999998311298434,0.0,0.0,1.9234974764415486e-09,2007-12-31,42
243,4.0,93.00382981216191,24226.868966900038,0.0857,765000.0,2807527.0,725566.6344428089,2800.243468030278,0.0935,6229.560412665883,0.0845,586259.4454486069,13.36877130913059,0.0,52273.0769,41.7355,3.947331217440419,0.9999998435919782,0.0,0.0,1.3055854437708697e-09,2008-12-31,42
244,4.0,94.97630189022378,128613.84854094923,0.0795,765000.0,2543789.0,638197.9659288886,3138.0492727745986,0.087,45470.86782025426,0.0845,515665.36804606963,1.07128992410104,2.0,57420.8333,55.7851,0.5,0.9999997500000625,0.0,0.0,6.68495315742658e-10,2009-12-31,42
245,5.0,93.33256889706061,24804.583913103255,0.0744,850000.0,2813500.0,753003.265210301,2958.716646768843,0.0817,6829.354514710981,0.0794,608428.3037934788,11.398279401840929,0.0,57420.8333,65.2893,0.5,0.9525261233043584,0.0,0.0,5.984609476522247e-09,2010-12-31,42
246,6.0,87.68341171441338,217672.5283425989,0.0896,900000.0,3578450.0,0.0,556.5416549546926,0.104,19747.287143444344,0.0918,0.0,3.968030403135854,0.0,52500.0,69.0083,0.5,0.0,0.0,0.0,7.777577489487632e-09,2011-12-31,42
247,5.0,91.14367458628412,14723.923754844946,0.0648,900000.0,3114050.0,399259.9339555187,1740.1944033243337,0.0743,7884.321017252171,0.067,322602.90972497826,6.836684454839072,0.0,53736.6667,59.5041,0.5,0.0,0.0,0.0,3.0418797692606365e-09,2012-12-31,42
248,8.0,87.47326513112444,183838.8064207945,0.085,934028.0,3658428.0,0.0,449.17318150294244,0.1056,41214.058092492756,0.0805,0.0,2.444280375849012,1.0,82857.1429,62.3967,0.75,1.0,0.0,0.0,4.140100750755585e-09,2013-12-31,42
249,5.0,91.17919025039012,0.0,0.0744,950000.0,3638272.0,0.0,1263.9023409725853,0.0867,45042.3501718613,0.0774,0.0,2.306,0.0,84501.0,59.9174,1.75,1.0,0.0,0.0,2.9864423492718617e-09,2014-12-31,42
250,5.0,94.66679239035797,0.0,0.103,950000.0,7052000.0,537967.844846888,738.689236744227,0.1174,46592.744869736554,0.1133,225954.64739246518,2.306,0.0,133213.6875,59.0909,2.75,1.0,0.0,0.0,3.787767701479312e-08,2015-12-31,42
251,5.0,91.876,2829694.0,0.1508,950000.0,3935960.0,2324099.26256223,359.203,0.186,70265.11224547033,0.1537,2297191.482503095,2.306,0.0,136151.8235,61.9835,3.75,1.0,0.0,0.0,2.1479880291473843e-09,2016-12-31,42
252,5.0,88.676,13089.0,0.1777,950000.0,4359160.0,322115.4053936568,365.436,0.2188,220352.40157915975,0.1798,260269.96001760545,2.306,0.0,120017.0,61.9835,4.75,1.0,0.0,0.0,2.185723313357461e-08,2017-12-31,42
253,5.0,86.522,3289026.0,0.1596,1000000.0,3726493.5979,1924582.4948365646,333.086,0.1984,60976.08499201248,0.1689,1886626.2427449923,2.306,0.0,124751.5625,63.2231,5.75,1.0,0.0,1.0,1.1832507706739668e-09,2018-12-31,42
254,5.0,89.238,5501056.0,0.1992,1000000.0,4295580.0,1869541.9674875005,360.83,0.2449,40573.976172252835,0.1993,1716117.721199815,2.306,0.0,121017.6429,59.0909,6.75,1.0,0.0,1.0,4.494165334998598e-09,2019-12-31,42
255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-12-31,35
256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-31,35
257,10.0,94.67350689877928,301649.4736161032,0.2539714381759294,1087500.0,7153617.0,3123.1940638040596,589.7236930636257,0.6236332209092181,1436281.5719750193,0.35149077785583277,863.6702744250612,0.03437040651148451,1.0,98873.73213123696,54.13224111568832,2.5833,0.0,0.0,3.132410164585764e-16,1.5793851504408707e-09,2007-12-31,35
258,9.0,93.50976459341821,324346.0,0.23020728441410113,1100000.0,5848904.0,2426776.378603124,1089.9084005828327,0.389807964509093,1802470.0,0.8290937439966655,1960840.681490555,5.523020743363845,2.0,77386.3636,37.6033,3.5833,0.08031896240647397,0.0,0.0,0.0,2008-12-31,35
259,4.0,95.58921306918784,329117.0,0.13672262546955974,1100000.0,5160720.0,2414143.2910890053,1491.3966702731266,0.1327438698520603,1637948.0,0.34348735146466397,1950633.118837101,9.241083744552606,0.0,72318.1818,49.5868,4.5833,0.9999997180851766,0.0,0.0,0.0,2009-12-31,35
260,5.0,95.38278944968685,321778.0,0.13029056795919758,1100000.0,7173549.0,0.0,682.3809513688648,0.16871312860581528,1500079.0,0.25480321157128216,0.0,0.0,2.0,86333.3333,55.7851,5.5833,0.7483863531272886,0.0,0.0,0.0,2010-12-31,35
261,5.0,95.23796113072102,145388.0,0.1823364441778538,1100000.0,4455495.0,0.0,543.2466619029684,0.1843171427378782,1839376.0,0.47446248250317435,0.0,0.0,7.0,88250.0,64.876,0.8333,0.0,1.0,0.0,1.0,2011-12-31,35
262,5.0,97.133559671603,47154.0,0.1089,1100000.0,5070993.0,0.0,565.2959877120824,0.1383,346285.0,0.1403,0.0,0.0,1.0,88833.3333,64.4628,1.8333,0.0,1.0,0.0,1.0,2012-12-31,35
263,4.0,94.50268922939942,75906.0,0.1909,1100000.0,4515978.0,0.0,550.6620782149829,0.2442,1121522.0,0.2497,0.0,0.0,3.0,93375.0,50.8264,2.8333,0.0,1.0,0.0,1.0,2013-12-31,35
264,4.0,95.71192241484515,86554.0,0.083,1137500.0,2389030.0,0.0,1945.4221673607344,0.1051,170258.0,0.1063,0.0,0.0,0.0,90740.8889,53.71899999999999,2.8333,1.0,1.0,0.0,1.0,2014-12-31,35
265,5.0,89.6031815125501,78035.0,0.1,1168750.0,2993282.0,0.0,1102.8537510418544,0.1308,29758.0,0.1179,0.0,0.0,0.0,122875.0,54.5455,2.8333,1.0,1.0,0.0,1.0,2015-12-31,35
266,6.0,97.00986661587847,126703.0,0.1518,1197500.0,5064044.0,0.0,812.391498011969,0.2044,29758.0,0.186,0.0,0.0,1.0,135904.8571,53.71899999999999,1.0833,1.0,1.0,0.0,1.0,2016-12-31,35
267,5.0,88.46119832100035,84053.0,0.1259,1205000.0,3876893.0,0.0,1413.7274990983794,0.1699,29758.0,0.1474,0.0,0.0,0.0,135785.7143,57.0248,2.0833,1.0,1.0,0.0,1.0,2017-12-31,35
268,5.0,94.79680488374342,39042.0,0.168,1205000.0,5668897.0,923214.0,509.44086804743097,0.2252,29758.0,0.1996,537181.0,0.0,0.0,120930.5556,59.0909,3.0833,1.0,1.0,0.0,1.0,2018-12-31,35
269,5.0,95.80198686011221,52713.0,0.1473,1295000.0,5541283.0,960076.0,535.165513124796,0.1978,29758.0,0.1725,559052.0,0.0,0.0,150761.8571,58.6777,4.0833,1.0,1.0,0.0,1.0,2019-12-31,35
270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005-12-31,31
271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-12-31,31
272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007-12-31,31
273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-12-31,31
274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-12-31,31
275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-12-31,31
276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-31,31
277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-12-31,31
