Dates;Entreprises;NUMBER_EMPLOYEES_CSR;AUDIT_COMMITTEE_MEETINGS;^GSPC;^N100;SAY_PAY_SUPPORT_LEVEL;TOT_OTHER_COMP_AW_TO_CEO_&_EQUIV;TOTAL_EXEC_PAY_AS_PCT_OPEX;TOT_SALARIES_PAID_TO_CEO_&_EQUIV;TOT_SALARIES_&_BNS_PD_TO_EXECS;TOT_N_EQTY_INCENT_GIVEN_TO_EXECS;SAY_PAY_NUMBER_OF_VOTES_FOR;TOT_EXEC_PAY_AS_PCT_SG&A_NET_R&D;TOT_OPTION_AWARDS_GIVEN_TO_EXECS;TOT_EXEC_PAY_AS_PCT_TOT_PSNL_EXP;TOT_N_EQT_INCENT_GVN_TO_CEO_&_EQ;PCT_BOD_COMP_PD_IN_STK_AWD;NUM_EXECUTIVE_CHANGES;AVERAGE_BOD_TOTAL_COMPENSATION;ESG_DISCLOSURE_SCORE;CFO_TENURE_AS_OF_FY_END;CHG_OF_CTRL_BFIT_GOLD_CHUTE_AGR;CLAWBACK_PROVISION_FOR_EXEC_COMP;GENDER_PAY_GAP_BREAKOUT;BLANK_CHECK_PREFERRED_AUTHORIZED;yearly_return;^STOXX50E
2016-12-31;RI FP Equity;18442.0;4.0;0.1046855668232265;0.050606783907550135;87.66844757060821;3260.000000000058;0.06209999999999999;950000.0;1833649.0;1675068.9362825605;1967.4941930972884;1.2498923732758764;774342.2102954431;0.1553;732787.1623687784;1.82854689896131;0.0;64724.38459999999;62.8099;3.600318384063271;0;0;1;0;-0.2500050000000016;0.015468421523568976
2017-12-31;RI FP Equity;18914.0;4.0;0.198208368270798;0.09478953255324174;89.38261410254466;4110.0;0.05990000000000001;950000.0;1863900.0;1280359.044243627;734.1680709793018;-2.005906952951461;-728915.2089962254;0.15750000000000008;1039728.632994449;0.0;0.0;63823.692299999995;64.0496;4.321807248062222;0;0;1;0;30.28929;0.05317903697204618
2018-12-31;RI FP Equity;19140.0;4.0;-0.07633121497749308;-0.12635646335293693;90.00265846906191;6355.0;0.08679999999999999;950000.0;2193075.0;0.0;1520.8241957212467;0.43493923849809735;0.0;0.19389999999999996;0.0;0.0;0.0;72708.3333;58.2645;4.606355086550131;0;0;1;0;10.45006;-0.14733312932946283
2019-12-31;RI FP Equity;18776.0;4.0;0.3002384464476182;0.2810562486423651;87.55479953123171;7417.0;0.09029999999999999;1100000.0;2634155.0;0.0;2357.8553165791777;2.372875802044017;0.0;0.21599999999999997;0.0;0.0;0.0;75241.0;56.6116;4.725709202330213;0;0;1;0;13.36217;0.2693366319549069
2005-12-31;SIE GR Equity;427000.0;;0.03001022658127717;0.24194382281582086;85.31469655995875;545990.1588337604;2.3299061252404383;1676204.4830801599;40951441.702690765;768856.2289067501;-254.71054649606458;-1.498224901538304;168353.61651937175;-2.7580957594026003;1192316.8880740197;1.5519978668020304;2.8541754922535185;2109504.3645693236;47.5207;3.5724843400805204;0;0;0;0;18.42954;0.23060788906712476
2006-12-31;SIE GR Equity;398200.0;7.0;0.13597800585018627;0.19175369386878935;87.26324714960194;299460.99414862477;4.379029448115183;1693081.982275337;41356879.29880723;1354593.6561269152;1825.9018641116452;1.6090966999275222;463579.7713554071;-0.36905522668573965;545469.3258985417;2.0036580115877816;1.6468744132318658;299457.7031632384;48.3471;4.9340412167603835;0;0;0;0;6.204429000000001;0.12608706323169705
2007-12-31;SIE GR Equity;427000.0;8.0;0.020817626510975632;0.008403105062703808;88.66071584431084;6774.0;0.223;2199320.0;20682204.0;1118343.860763943;1788.9976762020096;0.28600000000000003;843863.6490975725;0.15400000000000003;728726.7309597824;2.2846097087391595;5.0;142382.318;50.8264;1.4169999999999998;0;0;0;0;46.13729;0.05002243845883725
2008-12-31;SIE GR Equity;405000.0;6.0;-0.35810856166087257;-0.4186380198534567;88.67525981886597;1300774.0;0.178;1980000.0;13850307.0;1188196.8549510348;465.100809386699;0.22199999999999998;-1110918.3765037963;0.132;1068401.1359633612;-0.8332143863281312;11.0;135366.684;53.3058;2.417;0;0;0;0;-50.49791999999999;-0.4114961197953512
2009-12-31;SIE GR Equity;405100.0;6.0;0.2016746979887245;0.20124958740542387;90.6026673372038;86470.0;0.14599999999999996;1980000.0;15644392.0;3037406.3076116308;3054.035184354663;0.19499999999999995;586985.4071123285;0.09099999999999997;580270.7652699646;2.4424661459161565;3.0;135976.19;50.4132;3.417;0;0;1;0;26.084429999999998;0.16583460608511724
2010-12-31;SIE GR Equity;360000.0;8.0;0.12633439234884314;0.014758810779721632;91.4571484707341;77732.0;0.276;2175000.0;20797310.0;1383780.2224793846;1412.3350608680623;0.363;-648064.2922368359;0.18600000000000005;686683.0763939525;2.365;3.0;190898.5;52.4793;4.417;1;0;0;0;47.82541;-0.056170741353302016
2011-12-31;SIE GR Equity;370000.0;8.0;0.0009859816472339578;-0.1317874774261938;91.37628731362534;29593.99999999994;0.34299999999999997;2000000.0;16491270.0;1505046.3417558505;1535.978764428633;0.469;-488029.86856555985;0.21499999999999997;842402.5620790411;2.365;5.0;219166.65;51.2397;5.417000000000002;1;0;0;0;-17.95791;-0.15400529625231962
2012-12-31;SIE GR Equity;367000.0;6.0;0.1617019056626079;0.15008838192295235;90.5810207497487;30719.99999999994;0.29600000000000004;2000000.0;15394345.0;1515705.5972721074;1659.2874056844814;0.406;-448994.24805005477;0.18600000000000005;855004.3247594286;2.365;0.0;211772.47600000002;52.8926;6.417000000000002;1;0;0;0;15.681820000000002;0.1391163144742007
2013-12-31;SIE GR Equity;357000.0;6.0;0.2535454287072507;0.15261624386330985;90.71790947740995;30719.99999999994;0.318;2780417.0;15259245.0;815438.3942302058;30.23612560049969;0.391;-1637992.2994159525;0.19300000000000006;954161.2095730219;2.365;5.0;184205.292;52.0661;0.08300000000000018;1;0;0;0;29.279069999999997;0.1327333490511604
2014-12-31;SIE GR Equity;348000.0;6.0;0.1206790194155467;0.03677604077121965;90.15527298099796;95184.0;0.271;1845000.0;12349466.0;1152610.7935769213;1577.3368307876212;0.336;620568.4853428006;0.16200000000000003;815250.3835947245;2.365;5.0;233326.90899999999;51.2397;1.0830000000000002;1;0;0;0;-2.572597;0.02018307261370711
2015-12-31;SIE GR Equity;351000.0;6.0;-0.007904825985452724;0.07967845668137352;89.0854630169885;102000.0;0.198;1878000.0;15782000.0;923746.401018075;1027.539821964274;0.273;214275.95617668307;0.119;812788.0215947599;2.365;3.0;243332.4;49.1736;2.083;1;0;0;0;-0.7576197000000011;0.044518198599653225
2016-12-31;SIE GR Equity;372000.0;6.0;0.1046855668232265;0.050606783907550135;88.53372598196167;102000.0;0.203;2034000.0;16476000.0;2627124.7852564845;2930.818677185968;0.2819999999999999;825080.1931026796;0.12100000000000011;426220.70776920195;2.365;0.0;257545.25;51.6529;3.083;1;0;0;0;35.16637;0.015468421523568976
2017-12-31;SIE GR Equity;379000.0;6.0;0.198208368270798;0.09478953255324174;87.56323085224906;104000.0;0.243;2130000.0;18000000.0;1869511.6500319538;2380.913078886103;0.341;573664.7540057708;0.14900000000000002;429625.05897432956;2.365;4.0;258829.8;55.3719;4.083;1;1;0;0;2.4465179999999993;0.05317903697204618
2018-12-31;SIE GR Equity;385000.0;6.0;-0.07633121497749308;-0.12635646335293693;90.55583562667171;115000.0;0.22;2162000.0;19444000.0;1726208.395192695;2025.9760735768903;0.311;350933.9234326306;0.138;825549.5121943563;2.365;0.0;205987.23100000003;56.6116;5.083;1;1;0;0;-13.498779999999995;-0.14733312932946283
2019-12-31;SIE GR Equity;385000.0;6.0;0.3002384464476182;0.2810562486423651;88.82611358252225;114000.0;0.21600000000000003;2205000.0;19838000.0;1256632.5074219396;1911.5809325127343;0.305;1005789.8560500124;0.135;684178.2152155879;2.365;2.0;245029.095;56.6116;6.082999999999998;1;1;0;0;24.41019;0.2693366319549069
2005-12-31;KNEBV FH Equity;;;0.03001022658127717;0.24194382281582086;91.46861918108257;313408.00853759027;0.15049021258010276;1551444.6357489266;30268789.735695906;1443041.2799478965;2182.24734413245;0.7531137564169745;910751.1209796651;1.0032086528454176;818416.4412578259;1.4167560996771753;1.3713638775365156;116065.28485522856;50.5919875078517;4.045012298431222;0;0;0;0;13.842361425094603;0.23060788906712476
2006-12-31;KNEBV FH Equity;;;0.13597800585018627;0.19175369386878935;89.8105908381046;-2509432.0323238615;9.32944026031028;2678000.902035868;-183967829.1264655;3754609.4370999914;3444.6652066013958;-1.8181354644964998;476371.1586434267;-3.1793768374162132;294416.000233436;3.88889149854684;0.36308038367353324;1084820.9385167575;47.59779339997737;4.52126851886597;0;0;1;0;31.75504;0.12608706323169705
2007-12-31;KNEBV FH Equity;32544.0;3.0;0.020817626510975632;0.008403105062703808;86.36947454795634;481580.09207527956;0.0499;749700.0;749700.0;1005196.8537576466;1313.442274573684;0.051100000000000034;390772.09619680024;-1.040341806880125;406988.90244732134;0.9321072604108855;0.0;95214.28569999998;20.2479;4.4754011655335155;0;0;0;0;14.248479999999999;0.05002243845883725
2008-12-31;KNEBV FH Equity;34831.0;3.0;-0.35810856166087257;-0.4186380198534567;91.25604823971896;260930.66165602911;0.05370000000000008;754700.0;754700.0;1497233.5372849605;1947.9644823635012;0.055300000000000016;55223.33625754714;2.241846803492848;808000.5905994271;0.011028348399129584;0.0;115166.6667;41.7355;3.080585264235044;0;0;0;0;-33.399390000000004;-0.4114961197953512
2009-12-31;KNEBV FH Equity;33988.0;3.0;0.2016746979887245;0.20124958740542387;89.90884491454945;-785601.8987534933;0.05009999999999992;755700.0;755700.0;2022546.2659965064;2503.698366340339;0.05159999999999998;688156.7687926195;0.06710000000000005;781985.2363812367;2.1568686123422944;0.0;75550.0;43.8017;4.141581003566703;0;0;0;0;100.6574;0.16583460608511724
2010-12-31;KNEBV FH Equity;33755.0;3.0;0.12633439234884314;0.014758810779721632;87.21346110955116;-432884.3781668218;0.04530000000000001;755700.0;755700.0;1924297.345107072;2431.5068431675463;0.04679999999999995;635939.9404780881;0.06120000000000003;484783.42536146735;1.960960101488802;0.0;137972.72729999997;46.6942;4.758098502757121;0;0;0;0;44.824909999999996;-0.056170741353302016
2011-12-31;KNEBV FH Equity;37542.0;3.0;0.0009859816472339578;-0.1317874774261938;91.22614410935796;1403198.0536607357;0.048099999999999976;758200.0;758200.0;1417848.2449658788;758.3232951038374;0.050000000000000044;-1584238.9354550764;0.06720000000000004;948048.8274677814;-1.3661111949529832;0.0;97312.5;47.9339;3.946547955979357;0;0;0;0;-1.3864090000000004;-0.15400529625231962
2012-12-31;KNEBV FH Equity;39851.0;3.0;0.1617019056626079;0.15008838192295235;85.07074759240027;-944374.7920963634;0.04139999999999999;758700.0;758700.0000000037;2348522.6696378402;2534.576321101913;0.04300000000000004;177535.5790505095;0.052000000000000046;326352.5247613569;1.555051147663994;0.0;88411.11110000001;50.4132;4.85638186539869;0;0;0;0;47.72931;0.1391163144742007
2013-12-31;KNEBV FH Equity;43298.0;3.0;0.2535454287072507;0.15261624386330985;85.8172018833978;-1136192.3617254102;0.03849999999999998;758700.0;758700.0000000037;2715845.5518276086;2423.725254493082;0.040000000000000036;250527.36816716893;0.050799999999999956;1007468.7521540938;1.9974091823735465;0.0;87400.0;53.71899999999999;3.7986112206221723;0;0;0;0;23.33769;0.1327333490511604
2014-12-31;KNEBV FH Equity;47064.0;3.0;0.1206790194155467;0.03677604077121965;92.45684401414367;-1017205.9868725794;0.010199999999999987;771500.0;771500.0;2277917.667775876;2415.7360221401036;0.010600000000000054;371967.088814248;0.01319999999999999;1002283.5671290237;1.5582794742747546;2.0;90988.88889999999;53.3058;5.6667;0;0;0;0;19.11661;0.02018307261370711
2015-12-31;KNEBV FH Equity;49734.0;3.0;-0.007904825985452724;0.07967845668137352;91.53813489713254;973947.8036162859;0.026500000000000024;750000.0;750000.0;1347037.6372469056;1143.4493315904099;0.02749999999999997;-928125.0281484756;0.03400000000000003;1049316.2672833973;0.20639447648878306;0.0;93555.55559999999;52.0661;5.6667;0;0;0;0;6.665789;0.044518198599653225
2016-12-31;KNEBV FH Equity;52152.0;3.0;0.1046855668232265;0.050606783907550135;87.84719499076343;202671.4958869265;0.024399999999999922;750000.0;750000.0;1574391.013591843;2406.7980098555736;0.025399999999999978;870327.228475173;0.03149999999999997;611490.7896296617;2.5111269202643975;0.0;107537.5;55.3719;5.6667;0;0;0;0;12.47065;0.015468421523568976
2017-12-31;KNEBV FH Equity;55075.0;3.0;0.198208368270798;0.09478953255324174;89.1386339701007;619312.8069571014;0.13020000000000004;750000.0;750000.0;1644271.6768225587;1540.6926903331455;0.13629999999999998;-159953.9595808573;0.16890000000000005;854579.5106879718;-0.1171078801624077;0.0;111875.0;55.3719;5.6667;0;0;0;0;9.214315;0.05317903697204618
2018-12-31;KNEBV FH Equity;57359.0;3.0;-0.07633121497749308;-0.12635646335293693;86.78364015801817;-746781.9827756288;0.038399999999999934;750000.0;1201500.0;1684648.0086201932;1906.7503101366985;0.040200000000000014;531001.9896192473;0.16890000000000005;593608.7990703981;1.2536358135306331;0.0;152262.5;54.1322;5.6667;0;0;0;0;-3.440595;-0.14733312932946283
2019-12-31;KNEBV FH Equity;59825.0;3.0;0.3002384464476182;0.2810562486423651;83.46924862544327;-765415.5597019109;0.020799999999999985;750000.0;750000.0;1762464.4676197583;2179.24782638875;0.021700000000000053;176140.05458689923;0.16890000000000005;165616.75803394732;1.5804703766816697;0.0;114262.5;56.1983;5.6667;0;0;0;0;45.32222;0.2693366319549069
2005-12-31;AI FP Equity;35900.0;;0.03001022658127717;0.24194382281582086;85.62588417443474;-2508223.761207698;10.07274415840036;2238844.4333382924;-90353788.61155733;2941365.210650852;2482.0850371905926;-0.44693846597472875;1064545.9234366817;-2.9674096912447547;579244.8957441985;3.337641434332628;1.321518611620059;2295692.1631584964;19.4215;3.3689873923066576;0;0;0;0;22.51792;0.23060788906712476
2006-12-31;AI FP Equity;36900.0;3.0;0.13597800585018627;0.19175369386878935;91.13968387569918;717233.1179881475;0.2150109174552773;1612832.3073152972;36796359.73107483;1334646.4784380547;1651.515915549701;-0.29798869299874664;332688.84005679714;1.396211482412241;907882.4753018998;1.1127621806630545;1.4207384266257237;115491.90448499123;43.3884;4.376935048644179;0;0;0;0;24.6148;0.12608706323169705
2007-12-31;AI FP Equity;40300.0;4.0;0.020817626510975632;0.008403105062703808;88.10442074153359;1315149.8619603568;0.0645;1009000.0;4466000.0;827775.414476821;643.4328126215541;-1.0519317249247937;-239598.3282892662;0.3165;758143.1926978376;0.6327958151770803;1.0;47199.99999999997;46.6942;4.864532080913307;0;0;0;0;15.75775;0.05002243845883725
2008-12-31;AI FP Equity;43000.0;4.0;-0.35810856166087257;-0.4186380198534567;89.12623928864755;-476774.4453714192;0.05740000000000001;1014000.0;4303000.0;1823561.3799454416;2148.718246100495;0.05820000000000003;1079411.6008814727;0.2939;703679.9135552174;2.5959423233574292;0.0;47333.3333;48.7603;4.759465498636977;0;0;0;0;-27.58952;-0.4114961197953512
2009-12-31;AI FP Equity;42300.0;4.0;0.2016746979887245;0.20124958740542387;87.96063354790971;-254890.31020894763;0.06869999999999998;1024000.0;4942000.0;1448283.6259041987;2184.3725435873057;0.06979999999999997;1181793.2604717826;0.3156;656359.726266152;2.0475611382152614;1.0;50454.54550000001;45.8678;3.606544827498414;0;0;0;0;31.48563;0.16583460608511724
2010-12-31;AI FP Equity;43600.0;4.0;0.12633439234884314;0.014758810779721632;90.14461025418038;-2320.603240759205;0.03949999999999998;1097000.0;3366000.0;1894502.7313589659;4142.01724929486;0.040100000000000025;-346892.75649931515;0.18920000000000003;-13080.945742265787;4.8778958685856;0.0;58181.81820000001;45.8678;5.026929315789314;1;0;0;0;24.76531;-0.056170741353302016
2011-12-31;AI FP Equity;46200.0;4.0;0.0009859816472339578;-0.1317874774261938;92.37560311968033;-1755245.2217768976;0.045499999999999985;1060000.0;3990000.0;3137864.215605491;1812.1303326588193;0.046499999999999986;136600.5519140379;0.22540000000000004;846311.2557318346;3.206310535216729;0.0;54666.66670000003;47.5207;6.213477229742561;1;0;1;0;3.4706399999999995;-0.15400529625231962
2012-12-31;AI FP Equity;49500.0;4.0;0.1617019056626079;0.15008838192295235;89.1113545328447;3475603.9062923505;0.040600000000000025;1080000.0;4057500.0;152845.90186360874;2017.8094606751959;0.04139999999999999;458312.7497949562;0.19640000000000002;998095.7532091276;-3.426871356914265;1.0;60500.0;52.0661;3.153868891226887;1;0;0;0;12.25558;0.1391163144742007
2013-12-31;AI FP Equity;50250.0;4.0;0.2535454287072507;0.15261624386330985;87.0449634137312;9000.0;0.04359999999999997;1100000.0;4114800.0;1381322.5920144673;1928.8578642325551;0.044499999999999984;1090706.897431346;0.2066;641637.5176441765;0.8768619143191076;0.0;61700.0;54.5455;3.2093454168163777;1;0;0;0;10.97275;0.1327333490511604
2014-12-31;AI FP Equity;50300.0;4.0;0.1206790194155467;0.03677604077121965;89.85151649796471;9000.0;0.042700000000000016;1100000.0;3903600.0;2146378.6563547887;2372.0094257764326;0.043399999999999994;942544.9807547553;0.20909999999999995;822994.6798590573;2.80932416162603;0.0;70300.0;50.0;4.751104989861268;1;0;0;0;12.71242;0.02018307261370711
2015-12-31;AI FP Equity;51500.0;6.0;-0.007904825985452724;0.07967845668137352;90.76973427684388;9000.0;0.037799999999999945;1100000.0;4239450.0;1546022.116186451;2058.9169115556606;0.0383;932917.6915573966;0.17110000000000003;865514.1528590539;1.3459921429496462;0.0;71000.0;56.1983;3.801889048640372;1;0;0;0;2.993207;0.044518198599653225
2016-12-31;AI FP Equity;66700.0;4.0;0.1046855668232265;0.050606783907550135;88.06968463117869;10000.0;0.03270000000000006;1175000.0;4235000.0;2226465.052869117;2698.8394894616627;0.03310000000000002;1176960.1248475527;0.1362;585325.1170551318;2.3362569799370996;0.0;78555.55559999999;57.0248;3.6643498250291646;1;0;0;0;7.538914;0.015468421523568976
2017-12-31;AI FP Equity;65200.0;4.0;0.198208368270798;0.09478953255324174;85.87092255798994;10000.0;0.02339999999999992;1275000.0;3418000.0;1894502.7313589659;4113.658779601288;0.023599999999999954;1219019.7594339335;0.09909999999999997;86993.06634914596;0.0;0.0;72597.54010000001;57.0248;5.079979077132251;1;0;0;0;11.91663;0.05317903697204618
2018-12-31;AI FP Equity;66000.0;4.0;-0.07633121497749308;-0.12635646335293693;89.37371761173668;10000.0;0.021699999999999997;1325000.0;3276000.0;1568031.3500704658;2268.586619652816;0.02200000000000002;639919.8183421528;0.09360000000000002;611538.4004879581;0.0;0.0;82298.93360000002;57.8512;3.996947207400603;1;0;0;0;5.7897680000000005;-0.14733312932946283
2019-12-31;AI FP Equity;67200.0;4.0;0.3002384464476182;0.2810562486423651;89.53584547596392;9.999999999941792;-5.551115123125783e-17;1325.0;3331.0;1186098.4422432256;1597.5150810051944;0.02200000000000002;648309.612849655;9.999999999998899e-05;816015.1939689892;0.0;0.0;79619.69149999999;55.7851;4.343216829075076;1;0;0;0;31.00157;0.2693366319549069
2005-12-31;ENGI FP Equity;52958.0;;0.03001022658127717;0.24194382281582086;88.15159191219325;-188848.95340962627;2.554288543914195;1778981.5308444712;65867324.9065261;1649648.136945119;2352.4177156416395;0.22499921190839323;1184220.3258288424;-1.8384190354408876;675063.0823475523;0.7370872844330896;2.160836872598817;1268978.3718143087;21.4876;3.033728328103959;0;0;0;0;11.60187436041651;0.23060788906712476
2006-12-31;ENGI FP Equity;50244.0;;0.13597800585018627;0.19175369386878935;88.45121572816285;-69937.10682458314;6.4642756983276035;1775684.3559928134;-33135341.14977883;1887730.8792258378;1837.5735229252762;1.3234385881626305;49760.080089547904;-0.37389143542579095;617956.9588761703;0.12450064175201536;1.7753903561301665;466292.7201719675;22.7273;4.275454969635194;0;0;0;0;44.425329999999995;0.12608706323169705
2007-12-31;ENGI FP Equity;47560.0;12.0;0.020817626510975632;0.008403105062703808;91.61142915229746;-1190472.3813070226;0.004599999999999993;327048.0;1264344.9999999963;3074464.273414394;3140.86661281001;0.0046000000000000485;6645.1898418441415;0.02429999999999999;406947.4936992862;1.5012072808672554;0.0;235581.9350332351;42.562;3.5601436847788435;0;0;0;0;18.15343;0.05002243845883725
2008-12-31;ENGI FP Equity;200000.0;6.0;-0.35810856166087257;-0.4186380198534567;90.33389292999658;1509915.9898886483;0.010700000000000043;1902669.0;4468442.0;868745.8673782747;-212.319049498376;0.010700000000000043;-504872.4222466126;0.06789999999999996;1460445.598694441;2.1346588693949022;2.0;864142.1109795095;48.3471;5.125348355635402;0;0;0;0;-6.890274;-0.4114961197953512
2009-12-31;ENGI FP Equity;200644.0;10.0;0.2016746979887245;0.20124958740542387;88.94217771352032;89326.56576747575;0.010500000000000065;1403227.0;5403088.0;1429895.0819373233;2171.927164636868;0.010499999999999954;1392562.9884795537;0.06630000000000003;784502.72262678;1.895473851162436;0.0;905516.2663917472;49.5868;3.839133632780124;0;0;0;0;-7.262518999999999;0.16583460608511724
2010-12-31;ENGI FP Equity;218350.0;10.0;0.12633439234884314;0.014758810779721632;91.48250124057004;-1452948.3572935625;0.009299999999999975;1405469.0;5346354.0;3316011.912757585;3261.12831140721;0.009399999999999964;-3928.0940142020117;0.06030000000000002;300727.9448983738;2.0340215764887;0.0;357598.64564174146;50.8264;3.4405578223402227;0;0;0;0;-6.347365999999999;-0.056170741353302016
2011-12-31;ENGI FP Equity;218900.0;9.0;0.0009859816472339578;-0.1317874774261938;89.36025953019121;359096.16457627516;0.008299999999999974;1405469.0;4932619.0;1352710.6344922788;1797.6731264547652;0.008299999999999974;833812.2137564726;0.05379999999999996;858743.7198961234;2.9360101395843383;0.0;67584.4167;54.1322;5.071556379768182;0;0;0;0;-16.015320000000003;-0.15400529625231962
2012-12-31;ENGI FP Equity;219330.0;11.0;0.1617019056626079;0.15008838192295235;88.07334935071191;-1663904.2683832564;0.006799999999999973;1405079.0;4846107.0;3638843.9033404198;3726.353631137246;0.006800000000000028;468024.8789836648;0.04710000000000003;160036.33110985393;3.6881541036447905;0.0;55609.71430000002;54.1322;3.725748333894387;0;0;0;0;-20.00056;0.1391163144742007
2013-12-31;ENGI FP Equity;147199.0;10.0;0.2535454287072507;0.15261624386330985;88.05224991024622;4533.0;0.006699999999999984;1400000.0;4840000.0;954279.4160225724;935.3975272327575;0.006700000000000039;-21424.606628624257;0.055400000000000005;588631.24670992;0.5140656408099424;0.0;72641.6667;53.3058;4.6411598447898825;0;0;0;0;19.689989999999998;0.1327333490511604
2014-12-31;ENGI FP Equity;152882.0;13.0;0.1206790194155467;0.03677604077121965;89.2805978824246;4533.0;0.006699999999999984;1400000.0;3525032.0;919973.7858057024;1054.9485461288753;0.006700000000000039;133611.46098090825;0.048000000000000154;774212.6579419959;0.6964379619654244;1.0;82071.88889999999;52.0661;4.639749749937789;0;0;0;0;21.10706;0.02018307261370711
2015-12-31;ENGI FP Equity;154935.0;7.0;-0.007904825985452724;0.07967845668137352;87.84134493526068;4533.0;0.0050000000000000044;1400000.0;3369830.0;3181398.7440944957;3023.128583536298;0.0050000000000000044;1312943.5295490415;0.036900000000000044;434590.3911531652;4.177843900793383;0.0;70729.9167;52.8926;4.951772959020434;0;0;0;0;-10.73355;0.044518198599653225
2016-12-31;ENGI FP Equity;153090.0;8.0;0.1046855668232265;0.050606783907550135;89.85681981297657;8109.0;0.0044999999999999485;1443817.0;2242160.0;1354956.8868404294;1369.6820479024711;0.0044999999999999485;-24369.770641591866;0.029000000000000026;972251.8174048865;0.32325018835608454;2.0;63974.23079999999;56.6116;4.051450495675267;0;0;0;0;-20.00647;0.015468421523568976
2017-12-31;ENGI FP Equity;155128.0;10.0;0.198208368270798;0.09478953255324174;95.382;6012.000000000058;0.0040000000000000036;1000000.0;1661187.0;0.0;1983.66;0.0040000000000000036;0.0;0.023299999999999987;0.0;0.0;0.0;75597.20690000002;55.3719;3.749520927523042;0;0;0;0;25.55499;0.05317903697204618
2018-12-31;ENGI FP Equity;160301.0;11.0;-0.07633121497749308;-0.12635646335293693;98.365;6012.000000000058;0.004599999999999993;1000000.0;1754530.0;0.0;9.79300000000012;0.0046000000000000485;0.0;0.024399999999999977;0.0;0.0;0.0;93758.5252;56.6116;3.9489977815071318;0;0;0;0;-7.764553999999999;-0.14733312932946283
2019-12-31;ENGI FP Equity;171103.0;7.0;0.3002384464476182;0.2810562486423651;95.775;6012.000000000058;0.003899999999999959;1000000.0;1641760.0;0.0;2225.39;0.0038999999999999035;0.0;0.020100000000000007;0.0;0.0;0.0;103977.23079999999;55.7851;4.453843569530689;0;0;0;0;21.68822;0.2693366319549069
2005-12-31;SAN SM Equity;120047.0;11.0;0.03001022658127717;0.24194382281582086;87.99070684939907;-799746.8822242594;3.6833358935691236;1933500.2361168382;5458667.625732649;1693657.8518154807;2241.120603374631;0.7342748275757774;727593.4181890037;-2.145440794694572;812165.4824767999;1.9005834057398405;1.7497564720190464;1491349.6706320695;46.75862414187126;3.3709841917766648;0;0;0;0;26.64562;0.23060788906712476
2006-12-31;SAN SM Equity;123731.0;12.0;0.13597800585018627;0.19175369386878935;92.74759694871119;411147.5815535727;0.24038152598161444;1897113.8354369695;45719470.355966985;1728441.518194344;2151.4342729912587;0.18669060680801264;-147661.17992319516;1.556147452001946;845686.927986008;0.16647907871152334;1.2365290024352256;-386116.8973488497;32.0175;4.060602544493425;0;0;0;0;31.48382;0.12608706323169705
2007-12-31;SAN SM Equity;131819.0;13.0;0.020817626510975632;0.008403105062703808;90.68327883647997;511000.0;0.285;3126000.0;24315000.0;1060897.997242991;310.5352163819466;-2.3009799674108304;-1362717.7022688384;0.5818;1230627.304753939;0.39822355002031173;2.0;315550.2308;33.3333;4.0816257721748865;0;0;0;0;8.860053;0.05002243845883725
2008-12-31;SAN SM Equity;170961.0;11.0;-0.35810856166087257;-0.4186380198534567;88.50393831342268;608000.0;0.3466;3595000.0;25489000.0;1615602.0112424912;1756.4672221558708;0.08678924038381741;821647.2589640475;0.3911;844097.1403265835;0.0;1.0;316416.6667;34.6491;5.119340123167903;0;0;0;0;-48.16018;-0.4114961197953512
2009-12-31;SAN SM Equity;169460.0;11.0;0.2016746979887245;0.20124958740542387;92.72250528641575;602000.0;0.23320000000000002;3703000.0;25783000.0;1995704.8800914092;1888.2202341319132;-0.38109487669044106;-918962.3506066771;0.5305;957455.7079705843;0.0;0.0;315000.0;48.6842;4.025504658151617;0;0;0;0;85.50486;0.16583460608511724
2010-12-31;SAN SM Equity;178869.0;11.0;0.12633439234884314;0.014758810779721632;92.45424784368385;473000.0;0.1472;3703000.0;22670000.0;1575807.1510121792;1541.1269677727673;-1.0207465416313357;-1288499.668039437;0.4325;710849.921094995;0.0;0.0;296923.0769;52.6316;3.139199866478534;0;0;0;0;-27.04918;-0.056170741353302016
2011-12-31;SAN SM Equity;193349.0;12.0;0.0009859816472339578;-0.1317874774261938;91.596;548000.0;0.17109999999999997;3703000.0;15738000.0;2124343.687206867;4401.63;1.8132739623998302;718675.3056295335;0.5045;695853.4393299229;0.0;0.0;274583.3333;54.386;4.554586071895283;0;0;0;0;-19.739689999999996;-0.15400529625231962
2012-12-31;SAN SM Equity;186763.0;11.0;0.1617019056626079;0.15008838192295235;93.505;740000.0;0.11310000000000003;3703000.0;12230000.0;1574724.0017353422;5417.03;1.296535931002101;1120142.4255293298;0.3077;755378.5606401326;0.0;0.0;212538.4615;54.386;4.390101874345605;0;0;0;0;17.32329;0.1391163144742007
2013-12-31;SAN SM Equity;182958.0;12.0;0.2535454287072507;0.15261624386330985;95.766;907000.0;0.0786;2834000.0;8415000.0;1669957.127727024;6216.890000000001;-0.0059098527566592285;154791.6538026177;0.2178;969818.7037839508;0.0;3.0;247272.7273;54.386;4.163095564656405;0;0;0;0;18.36395;0.1327333490511604
